round_index,phase_index,direction,green_start_sec,green_selected_sec,green_end_sec,phase_end_sec,decision_weight,decision_counts,queue_counts
0,0,up,10.0011,6,16.0018,21.0024,7.4127,"{""down"": 6.428571428571428, ""left"": 5.246031746031746, ""right"": 3.920634920634921, ""up"": 7.412698412698412}","{""down"": 11, ""left"": 10, ""right"": 7, ""up"": 13}"
0,1,down,21.0027,9,30.0067,35.007,12.3095,"{""down"": 12.309523809523808, ""left"": 11.547619047619046, ""right"": 8.007936507936508, ""up"": 6.293650793650794}","{""down"": 22, ""left"": 21, ""right"": 14, ""up"": 12}"
0,2,left,35.0073,14,49.0106,54.013,18.9921,"{""down"": 4.26984126984127, ""left"": 18.992063492063494, ""right"": 18.087301587301578, ""up"": 13.214285714285715}","{""down"": 8, ""left"": 34, ""right"": 33, ""up"": 25}"
0,3,right,54.0133,20,74.0188,79.0192,27.3016,"{""down"": 13.968253968253968, ""left"": 10.063492063492063, ""right"": 27.301587301587297, ""up"": 21.49999999999999}","{""down"": 25, ""left"": 18, ""right"": 50, ""up"": 41}"
1,0,up,79.0196,24,103.0272,108.0305,37.1984,"{""down"": 28.6984126984127, ""left"": 19.595238095238095, ""right"": 5.992063492063492, ""up"": 37.19841269841268}","{""down"": 52, ""left"": 36, ""right"": 11, ""up"": 69}"
1,1,down,108.0309,24,132.0414,137.0429,51.2143,"{""down"": 51.214285714285666, ""left"": 34.51587301587303, ""right"": 19.206349206349206, ""up"": 6.674603174603175}","{""down"": 93, ""left"": 62, ""right"": 35, ""up"": 12}"
1,2,left,137.0432,24,161.0522,166.0542,39.1746,"{""down"": 10.277777777777777, ""left"": 39.17460317460317, ""right"": 28.23015873015874, ""up"": 14.277777777777777}","{""down"": 20, ""left"": 71, ""right"": 51, ""up"": 26}"
1,3,right,166.0544,21,187.0567,192.0571,29.1746,"{""down"": 11.515873015873014, ""left"": 0, ""right"": 29.174603174603185, ""up"": 16.515873015873016}","{""down"": 22, ""left"": 0, ""right"": 53, ""up"": 30}"
2,0,up,192.0574,12,204.0609,209.0612,16.5159,"{""down"": 11.515873015873014, ""left"": 0, ""right"": 0, ""up"": 16.515873015873016}","{""down"": 22, ""left"": 0, ""right"": 0, ""up"": 30}"
