timestamp,vehicle_id,vehicle_type,direction,mode,wait_time_sec,plan_seq,lane,will_turn,turn_direction,target_turn_lane,released_sec,crossed_sec
2026-09-10 02:10:11,126923412334992,bike,up,priority,7.29,4,1,False,up,0,1.0001,10.0881
2026-09-10 02:10:11,126923412335376,bus,up,priority,4.53,13,2,False,up,0,3.2508,10.0887
2026-09-10 02:10:11,126923412340032,truck,up,priority,0.92,26,0,True,left,0,6.5001,10.1042
2026-09-10 02:10:12,126923412338688,car,up,priority,5.07,16,1,False,up,0,4.0001,10.5213
2026-09-10 02:10:12,126923412339216,bus,up,priority,3.61,20,2,True,right,2,5.0001,10.9376
2026-09-10 02:10:12,126923412406640,bus,up,priority,0,37,0,False,up,0,9.2501,11.0979
2026-09-10 02:10:13,126923412338928,truck,up,priority,3.85,19,1,False,up,0,4.7501,11.4186
2026-09-10 02:10:13,126923412336048,bus,up,priority,2.69,22,2,False,up,0,5.5001,11.7756
2026-09-10 02:10:14,126923412339600,bike,up,priority,4.09,24,1,False,up,0,6.0001,12.2428
2026-09-10 02:10:14,126923412340368,truck,up,priority,1.59,30,2,False,up,0,7.5001,13.046
2026-09-10 02:10:15,126923412406880,truck,up,priority,0,38,1,False,up,0,9.5001,13.6409
2026-09-10 02:10:15,126923412336192,bus,up,priority,1.14,32,2,False,up,0,8.0001,13.8482
2026-09-10 02:10:16,126923412336240,car,up,priority,1.32,33,2,True,right,0,8.2501,14.828
2026-09-10 02:10:17,126923412408512,bus,up,priority,0,52,0,True,left,0,13.0001,15.3116
2026-09-10 02:10:17,126923412407312,truck,up,priority,0,47,1,False,up,0,11.7501,15.5363
2026-09-10 02:10:17,126923412408704,car,up,priority,0,53,2,False,up,0,13.2501,15.7936
2026-09-10 02:10:22,126923412337488,bus,down,priority,19.08,2,1,False,down,0,0.5001,21.0933
2026-09-10 02:10:22,126923412337584,bus,down,priority,18.32,5,0,True,left,0,1.2501,21.0935
2026-09-10 02:10:22,126923412339888,bus,down,priority,13.33,25,2,False,down,0,6.2501,21.0939
2026-09-10 02:10:23,126923412337776,bus,down,priority,17.41,7,0,False,down,0,1.7501,21.9277
2026-09-10 02:10:23,126923412338352,truck,down,priority,16.19,15,1,False,down,0,3.7501,22.0884
2026-09-10 02:10:23,126923412406448,truck,down,priority,11.2,35,2,False,down,0,8.7501,22.0888
2026-09-10 02:10:24,126923412339504,car,down,priority,14.66,23,0,False,down,0,5.7501,22.7621
2026-09-10 02:10:24,126923412336000,truck,down,priority,15.11,17,1,False,down,0,4.2501,22.9069
2026-09-10 02:10:24,126923412339792,bus,down,priority,9.59,43,2,True,right,2,10.7501,22.9074
2026-09-10 02:10:25,126923412335904,bus,down,priority,13.09,28,0,False,down,0,7.0001,23.4065
2026-09-10 02:10:25,126923412340176,car,down,priority,13.62,29,1,False,down,0,7.2501,23.7276
2026-09-10 02:10:25,126923412407600,car,down,priority,9.25,46,2,False,down,0,11.5015,23.8884
2026-09-10 02:10:26,126923412340512,bike,down,priority,9.99,44,0,True,left,0,11.0013,24.2403
2026-09-10 02:10:26,126923412340608,bus,down,priority,12.06,34,1,False,down,0,8.5001,24.4655
2026-09-10 02:10:26,126923412408656,car,down,priority,7.34,55,2,False,down,0,13.7501,24.611
2026-09-10 02:10:27,126923412411776,bike,down,priority,0.16,90,2,True,right,1,22.5001,25.2868
2026-09-10 02:10:27,126923412407696,truck,down,priority,7.68,49,0,False,down,0,12.2501,25.3503
2026-09-10 02:10:27,126923412410960,truck,down,priority,2.18,71,1,False,down,0,17.7501,25.4472
