timestamp,direction
2025-10-10 10:23:53,down
2025-10-10 10:24:03,right
2025-10-10 10:24:13,left
2025-10-10 10:24:23,up
2025-10-10 10:24:37,down
2025-10-10 10:24:49,right
2025-10-10 10:25:03,left
2025-10-10 10:25:17,up
2025-10-10 10:25:30,down
2025-10-10 10:25:42,right
2025-10-10 10:25:56,left
2025-10-10 10:26:13,up
2025-10-10 10:26:30,right
2025-10-10 10:26:43,down
2025-10-10 10:27:01,left
2025-10-10 10:27:21,up
2025-10-10 10:27:38,right
2025-10-10 10:27:55,down
2025-10-10 10:28:12,left
2025-10-10 10:28:31,up
