timestamp,direction
2025-10-11 02:56:37,left
2025-10-11 02:56:47,right
2025-10-11 02:56:57,down
2025-10-11 02:57:07,up
2025-10-11 02:57:17,right
2025-10-11 02:57:27,left
2025-10-11 02:57:37,down
2025-10-11 02:57:47,up
2025-10-11 02:57:57,right
2025-10-11 02:58:08,left
2025-10-11 02:58:18,down
2025-10-11 02:58:28,up
2025-10-11 02:58:38,right
2025-10-11 02:58:49,left
2025-10-11 02:58:59,down
2025-10-11 02:59:09,up
2025-10-11 02:59:19,left
2025-10-11 02:59:29,right
2025-10-11 02:59:39,down
2025-10-11 02:59:51,up
2025-10-11 03:00:01,left
2025-10-11 03:00:11,down
2025-10-11 03:00:21,right
2025-10-11 03:00:31,up
2025-10-11 03:00:43,left
2025-10-11 03:00:53,down
2025-10-11 03:01:03,right
2025-10-11 03:01:13,up
2025-10-11 03:01:23,left
