timestamp,direction
2025-10-10 10:23:59,down
2025-10-10 10:24:09,left
2025-10-10 10:24:19,up
2025-10-10 10:24:29,right
2025-10-10 10:24:39,down
2025-10-10 10:24:52,left
2025-10-10 10:25:04,up
2025-10-10 10:25:17,right
2025-10-10 10:25:32,down
2025-10-10 10:25:42,up
2025-10-10 10:25:54,left
2025-10-10 10:26:09,right
2025-10-10 10:26:21,down
2025-10-10 10:26:34,up
2025-10-10 10:26:49,left
2025-10-10 10:27:06,right
2025-10-10 10:27:20,down
2025-10-10 10:27:34,up
2025-10-10 10:27:49,left
2025-10-10 10:28:07,right
2025-10-10 10:28:22,down
2025-10-10 10:28:41,up
