timestamp,direction
2025-10-10 10:23:52,down
2025-10-10 10:24:02,up
2025-10-10 10:24:12,left
2025-10-10 10:24:22,right
2025-10-10 10:24:33,down
2025-10-10 10:24:44,up
2025-10-10 10:24:54,left
2025-10-10 10:25:09,right
2025-10-10 10:25:20,down
2025-10-10 10:25:34,up
2025-10-10 10:25:45,left
2025-10-10 10:26:00,right
2025-10-10 10:26:18,down
2025-10-10 10:26:31,up
2025-10-10 10:26:44,left
2025-10-10 10:26:58,right
2025-10-10 10:27:13,down
2025-10-10 10:27:31,left
2025-10-10 10:27:46,up
2025-10-10 10:28:00,right
2025-10-10 10:28:18,down
2025-10-10 10:28:37,left
