timestamp,direction
2025-10-11 04:11:08,up
2025-10-11 04:11:22,down
2025-10-11 04:11:33,left
2025-10-11 04:11:44,right
2025-10-11 04:11:55,up
2025-10-11 04:12:24,down
2025-10-11 04:12:35,left
2025-10-11 04:12:46,right
2025-10-11 04:12:57,up
2025-10-11 04:13:27,down
2025-10-11 04:13:38,right
2025-10-11 04:13:49,left
2025-10-11 04:14:00,up
2025-10-11 04:14:29,left
2025-10-11 04:14:40,right
2025-10-11 04:14:51,down
2025-10-11 04:15:02,up
2025-10-11 04:15:31,left
2025-10-11 04:15:42,right
2025-10-11 04:15:53,down
