timestamp,direction
2025-10-11 07:02:04,up
2025-10-11 07:02:20,right
2025-10-11 07:02:31,left
2025-10-11 07:02:42,down
2025-10-11 07:02:53,up
2025-10-11 07:03:22,right
2025-10-11 07:03:33,left
2025-10-11 07:03:44,down
2025-10-11 07:03:55,up
2025-10-11 07:04:24,right
2025-10-11 07:04:35,left
2025-10-11 07:04:46,down
2025-10-11 07:04:57,up
2025-10-11 07:05:26,right
2025-10-11 07:05:37,left
2025-10-11 07:05:48,down
2025-10-11 07:05:59,up
2025-10-11 07:06:28,right
2025-10-11 07:06:39,left
2025-10-11 07:06:50,down
