timestamp,direction
2025-10-11 07:02:02,up
2025-10-11 07:02:17,down
2025-10-11 07:02:28,right
2025-10-11 07:02:39,left
2025-10-11 07:02:50,up
2025-10-11 07:03:19,down
2025-10-11 07:03:30,left
2025-10-11 07:03:41,right
2025-10-11 07:03:52,up
2025-10-11 07:04:21,left
2025-10-11 07:04:32,right
2025-10-11 07:04:43,down
2025-10-11 07:04:54,up
2025-10-11 07:05:23,down
2025-10-11 07:05:34,right
2025-10-11 07:05:45,left
2025-10-11 07:05:56,up
2025-10-11 07:06:25,down
2025-10-11 07:06:36,left
2025-10-11 07:06:47,right
