timestamp,direction
2025-10-11 07:02:08,up
2025-10-11 07:02:23,right
2025-10-11 07:02:34,down
2025-10-11 07:02:45,left
2025-10-11 07:02:56,up
2025-10-11 07:03:25,right
2025-10-11 07:03:36,down
2025-10-11 07:03:47,left
2025-10-11 07:03:58,up
2025-10-11 07:04:27,down
2025-10-11 07:04:38,right
2025-10-11 07:04:49,left
2025-10-11 07:05:00,up
2025-10-11 07:05:29,left
2025-10-11 07:05:40,down
2025-10-11 07:05:51,right
2025-10-11 07:06:02,up
2025-10-11 07:06:31,left
2025-10-11 07:06:42,right
2025-10-11 07:06:53,down
