timestamp,direction
2025-10-11 07:02:05,up
2025-10-11 07:02:20,right
2025-10-11 07:02:31,left
2025-10-11 07:02:42,down
2025-10-11 07:02:53,up
2025-10-11 07:03:22,right
2025-10-11 07:03:33,down
2025-10-11 07:03:44,left
2025-10-11 07:03:55,up
2025-10-11 07:04:24,left
2025-10-11 07:04:35,right
2025-10-11 07:04:46,down
2025-10-11 07:04:57,up
2025-10-11 07:05:26,left
2025-10-11 07:05:37,down
2025-10-11 07:05:48,right
2025-10-11 07:05:59,up
2025-10-11 07:06:28,left
2025-10-11 07:06:39,down
2025-10-11 07:06:50,right
