timestamp,direction
2025-10-11 03:14:01,down
2025-10-11 03:14:11,up
2025-10-11 03:14:21,left
2025-10-11 03:14:31,right
2025-10-11 03:14:41,down
2025-10-11 03:14:53,up
2025-10-11 03:15:04,left
2025-10-11 03:15:14,right
2025-10-11 03:15:24,up
2025-10-11 03:15:34,down
2025-10-11 03:15:44,left
2025-10-11 03:15:54,right
2025-10-11 03:16:04,up
2025-10-11 03:16:15,down
2025-10-11 03:16:27,left
2025-10-11 03:16:37,right
2025-10-11 03:16:47,up
2025-10-11 03:16:57,down
2025-10-11 03:17:10,left
2025-10-11 03:17:20,right
2025-10-11 03:17:30,up
2025-10-11 03:17:42,down
2025-10-11 03:17:55,left
2025-10-11 03:18:05,right
2025-10-11 03:18:15,up
2025-10-11 03:18:27,down
2025-10-11 03:18:37,left
2025-10-11 03:18:47,right
