timestamp,direction
2025-10-11 03:14:05,up
2025-10-11 03:14:15,down
2025-10-11 03:14:25,right
2025-10-11 03:14:35,left
2025-10-11 03:14:45,up
2025-10-11 03:14:57,down
2025-10-11 03:15:08,right
2025-10-11 03:15:18,left
2025-10-11 03:15:28,down
2025-10-11 03:15:39,up
2025-10-11 03:15:52,right
2025-10-11 03:16:02,left
2025-10-11 03:16:12,down
2025-10-11 03:16:25,up
2025-10-11 03:16:35,right
2025-10-11 03:16:45,left
2025-10-11 03:16:55,down
2025-10-11 03:17:05,up
2025-10-11 03:17:17,left
2025-10-11 03:17:27,right
2025-10-11 03:17:37,up
2025-10-11 03:17:47,down
2025-10-11 03:17:59,right
2025-10-11 03:18:09,left
2025-10-11 03:18:19,up
2025-10-11 03:18:31,down
2025-10-11 03:18:42,right
2025-10-11 03:18:52,left
