timestamp,direction
2025-10-11 03:13:56,up
2025-10-11 03:14:06,down
2025-10-11 03:14:16,right
2025-10-11 03:14:26,left
2025-10-11 03:14:36,up
2025-10-11 03:14:49,down
2025-10-11 03:15:00,right
2025-10-11 03:15:10,left
2025-10-11 03:15:20,up
2025-10-11 03:15:32,down
2025-10-11 03:15:44,right
2025-10-11 03:15:54,left
2025-10-11 03:16:04,up
2025-10-11 03:16:19,down
2025-10-11 03:16:29,right
2025-10-11 03:16:39,left
2025-10-11 03:16:49,up
2025-10-11 03:17:03,down
2025-10-11 03:17:18,left
2025-10-11 03:17:28,right
2025-10-11 03:17:38,up
2025-10-11 03:17:51,down
2025-10-11 03:18:02,left
2025-10-11 03:18:12,right
2025-10-11 03:18:22,up
2025-10-11 03:18:34,down
2025-10-11 03:18:44,left
