timestamp,direction
2025-10-11 03:13:59,up
2025-10-11 03:14:09,down
2025-10-11 03:14:19,right
2025-10-11 03:14:29,left
2025-10-11 03:14:39,up
2025-10-11 03:14:51,down
2025-10-11 03:15:01,right
2025-10-11 03:15:11,left
2025-10-11 03:15:21,up
2025-10-11 03:15:32,down
2025-10-11 03:15:42,right
2025-10-11 03:15:52,left
2025-10-11 03:16:02,up
2025-10-11 03:16:12,down
2025-10-11 03:16:24,left
2025-10-11 03:16:34,right
2025-10-11 03:16:44,up
2025-10-11 03:16:55,down
2025-10-11 03:17:07,left
2025-10-11 03:17:17,right
2025-10-11 03:17:27,up
2025-10-11 03:17:38,down
2025-10-11 03:17:51,left
2025-10-11 03:18:01,right
2025-10-11 03:18:11,up
2025-10-11 03:18:22,down
2025-10-11 03:18:33,left
2025-10-11 03:18:43,right
