timestamp,direction
2025-10-11 03:13:55,down
2025-10-11 03:14:05,up
2025-10-11 03:14:15,right
2025-10-11 03:14:25,left
2025-10-11 03:14:35,down
2025-10-11 03:14:47,up
2025-10-11 03:14:59,right
2025-10-11 03:15:09,left
2025-10-11 03:15:19,down
2025-10-11 03:15:31,up
2025-10-11 03:15:43,right
2025-10-11 03:15:53,left
2025-10-11 03:16:03,down
2025-10-11 03:16:16,up
2025-10-11 03:16:26,right
2025-10-11 03:16:36,left
2025-10-11 03:16:46,down
2025-10-11 03:16:58,up
2025-10-11 03:17:08,left
2025-10-11 03:17:18,right
2025-10-11 03:17:28,up
2025-10-11 03:17:40,down
2025-10-11 03:17:50,left
2025-10-11 03:18:00,right
2025-10-11 03:18:10,up
2025-10-11 03:18:20,down
2025-10-11 03:18:31,right
2025-10-11 03:18:41,left
