timestamp,direction
2025-10-11 03:14:02,up
2025-10-11 03:14:12,left
2025-10-11 03:14:22,down
2025-10-11 03:14:32,right
2025-10-11 03:14:42,up
2025-10-11 03:14:53,left
2025-10-11 03:15:03,down
2025-10-11 03:15:13,right
2025-10-11 03:15:23,up
2025-10-11 03:15:35,down
2025-10-11 03:15:46,left
2025-10-11 03:15:56,right
2025-10-11 03:16:06,up
2025-10-11 03:16:18,down
2025-10-11 03:16:31,right
2025-10-11 03:16:41,left
2025-10-11 03:16:51,up
2025-10-11 03:17:04,down
2025-10-11 03:17:14,right
2025-10-11 03:17:24,left
2025-10-11 03:17:34,up
2025-10-11 03:17:45,down
2025-10-11 03:17:55,right
2025-10-11 03:18:05,left
2025-10-11 03:18:15,up
2025-10-11 03:18:26,down
2025-10-11 03:18:36,right
2025-10-11 03:18:46,left
