timestamp,direction
2025-10-11 03:14:07,up
2025-10-11 03:14:17,down
2025-10-11 03:14:27,left
2025-10-11 03:14:37,right
2025-10-11 03:14:47,up
2025-10-11 03:14:57,down
2025-10-11 03:15:07,left
2025-10-11 03:15:17,right
2025-10-11 03:15:27,up
2025-10-11 03:15:40,down
2025-10-11 03:15:51,left
2025-10-11 03:16:01,right
2025-10-11 03:16:11,up
2025-10-11 03:16:23,down
2025-10-11 03:16:33,left
2025-10-11 03:16:43,right
2025-10-11 03:16:53,up
2025-10-11 03:17:05,down
2025-10-11 03:17:16,left
2025-10-11 03:17:26,right
2025-10-11 03:17:36,up
2025-10-11 03:17:47,down
2025-10-11 03:18:00,left
2025-10-11 03:18:10,right
2025-10-11 03:18:20,down
2025-10-11 03:18:30,up
2025-10-11 03:18:41,left
2025-10-11 03:18:51,right
