timestamp,direction
2025-10-11 03:13:58,down
2025-10-11 03:14:08,left
2025-10-11 03:14:18,up
2025-10-11 03:14:28,right
2025-10-11 03:14:38,down
2025-10-11 03:14:48,left
2025-10-11 03:14:58,up
2025-10-11 03:15:08,right
2025-10-11 03:15:18,down
2025-10-11 03:15:31,up
2025-10-11 03:15:41,left
2025-10-11 03:15:51,right
2025-10-11 03:16:01,down
2025-10-11 03:16:12,up
2025-10-11 03:16:22,left
2025-10-11 03:16:32,right
2025-10-11 03:16:42,up
2025-10-11 03:16:53,down
2025-10-11 03:17:04,left
2025-10-11 03:17:14,right
2025-10-11 03:17:24,up
2025-10-11 03:17:36,down
2025-10-11 03:17:48,left
2025-10-11 03:17:58,right
2025-10-11 03:18:08,up
2025-10-11 03:18:19,down
2025-10-11 03:18:29,left
2025-10-11 03:18:39,right
