round_index,phase_index,direction,green_start_sec,green_selected_sec,green_end_sec,phase_end_sec,decision_weight,decision_counts,queue_counts
0,0,right,10.0025,24,34.0054,39.0057,6.1587,"{""down"": 5.396825396825396, ""left"": 6.182539682539683, ""right"": 6.158730158730159, ""up"": 5.023809523809523}","{""down"": 10, ""left"": 10, ""right"": 12, ""up"": 9}"
0,1,down,39.006,24,63.0109,68.0113,22.6032,"{""down"": 22.603174603174608, ""left"": 22.865079365079367, ""right"": 3.3968253968253967, ""up"": 22.03968253968254}","{""down"": 41, ""left"": 40, ""right"": 6, ""up"": 41}"
0,2,left,68.0117,24,92.0208,97.0238,41.2222,"{""down"": 3.3492063492063493, ""left"": 41.22222222222221, ""right"": 17.6031746031746, ""up"": 39.17460317460316}","{""down"": 6, ""left"": 74, ""right"": 33, ""up"": 72}"
0,3,up,97.0241,24,121.0371,126.0379,48.8571,"{""down"": 21.023809523809526, ""left"": 13.833333333333334, ""right"": 33.73809523809523, ""up"": 48.857142857142826}","{""down"": 39, ""left"": 25, ""right"": 64, ""up"": 89}"
1,0,right,126.0383,24,150.0512,155.0534,50.5317,"{""down"": 31.3968253968254, ""left"": 28.51587301587301, ""right"": 50.531746031745996, ""up"": 15.277777777777775}","{""down"": 59, ""left"": 53, ""right"": 94, ""up"": 28}"
1,1,down,155.0539,24,179.0616,184.0631,31.9683,"{""down"": 31.968253968253972, ""left"": 29.682539682539677, ""right"": 4.976190476190476, ""up"": 16.29365079365079}","{""down"": 60, ""left"": 55, ""right"": 9, ""up"": 30}"
1,2,left,184.0651,24,208.0702,213.0706,29.6825,"{""down"": 0, ""left"": 29.682539682539677, ""right"": 4.976190476190476, ""up"": 16.29365079365079}","{""down"": 0, ""left"": 55, ""right"": 9, ""up"": 30}"
1,3,up,213.0709,24,237.0735,242.0739,16.2937,"{""down"": 0, ""left"": 0, ""right"": 4.976190476190476, ""up"": 16.29365079365079}","{""down"": 0, ""left"": 0, ""right"": 9, ""up"": 30}"
