timestamp,vehicle_id,vehicle_type,direction,mode,wait_time_sec,plan_seq,lane,will_turn,turn_direction,target_turn_lane,released_sec,crossed_sec
2026-09-10 01:44:59,140201012085776,bike,down,priority,8.61,0,0,False,down,0,0.0004,10.0667
2026-09-10 01:44:59,140200943094336,bike,down,priority,6.61,1,2,False,down,0,2.0001,10.0669
2026-09-10 01:44:59,140200939661376,bike,down,priority,5.29,2,2,True,right,2,4.0001,10.453
2026-09-10 01:45:00,140200939664112,bike,down,priority,0,5,2,False,down,0,10.0001,11.5435
2026-09-10 01:45:02,140201011861920,bike,down,priority,0,6,2,True,right,0,12.0001,13.4536
2026-09-10 01:45:10,140200939663728,car,right,priority,5.57,7,1,False,right,0,14.0001,21.0836
2026-09-10 01:45:10,140200943094336,car,right,priority,0.19,10,1,False,right,0,20.0001,21.6312
2026-09-10 01:45:14,140200939663536,bike,right,priority,0,12,0,True,up,2,24.0001,25.453
2026-09-10 01:45:21,140200939664016,car,up,priority,22.06,4,1,False,up,0,8.0001,32.0921
2026-09-10 01:45:21,140200939663776,bike,up,priority,8.28,11,2,False,up,0,22.0,32.0923
2026-09-10 01:45:22,140200939661568,bus,up,priority,4.89,13,1,False,up,0,26.0005,32.7358
2026-09-10 01:45:32,140201013779568,car,left,priority,35.24,3,2,True,down,0,6.0001,43.096
2026-09-10 01:45:32,140200941254560,bike,left,priority,23.46,9,0,True,up,0,18.0001,43.0962
2026-09-10 01:45:32,140200939664592,car,left,priority,3.24,19,1,False,left,0,38.0001,43.0964
2026-09-10 01:45:32,140200939663728,bike,left,priority,12.29,15,0,True,up,0,30.0001,43.4639
2026-09-10 01:45:37,140200939663968,car,left,priority,0,23,2,True,down,2,46.0,47.847
2026-09-10 01:45:43,140200943094336,bike,down,priority,12.62,20,2,True,right,2,40.0001,54.0768
2026-09-10 01:45:43,140200939661376,bus,down,priority,36.57,8,0,False,down,0,16.0,54.0931
2026-09-10 01:45:43,140200939661664,truck,down,priority,16.18,18,1,False,down,0,36.0001,54.1096
2026-09-10 01:45:43,140200939661712,bus,down,priority,11.09,21,2,True,right,0,42.0001,54.5943
2026-09-10 01:45:44,140201013779568,bus,down,priority,3.08,25,0,True,left,0,50.0,54.9315
2026-09-10 01:45:54,140200939663872,bike,right,priority,31.63,16,1,False,right,0,32.0001,65.0855
2026-09-10 01:45:54,140201012085776,bike,right,priority,11.63,26,0,True,up,1,52.0001,65.0858
2026-09-10 01:45:54,140201011861920,car,right,priority,35.58,14,2,False,right,0,28.0001,65.1011
2026-09-10 01:45:54,140200943094336,car,right,priority,4.21,30,1,False,right,0,60.0001,65.5197
2026-09-10 01:45:55,140200939661472,truck,right,priority,29.95,17,2,False,right,0,34.0001,65.8727
2026-09-10 01:45:55,140200939661376,truck,right,priority,0,32,1,False,right,0,64.0001,66.4822
2026-09-10 01:46:05,140200939664640,bus,up,priority,15.8,29,2,True,right,1,58.0,76.1021
2026-09-10 01:46:05,140201012040128,truck,up,priority,29.43,22,0,True,left,2,44.0,76.1183
2026-09-10 01:46:05,140200939664736,truck,up,priority,25.43,24,1,False,up,0,48.0001,76.1185
2026-09-10 01:46:06,140201012085776,bike,up,priority,5.76,35,1,False,up,0,70.0001,76.9202
2026-09-10 01:46:06,140200939662000,car,up,priority,7.5,34,0,False,up,0,68.0001,76.9367
2026-09-10 01:46:07,140200939664544,bus,up,priority,0,38,1,False,up,0,76.0002,78.5402
2026-09-10 01:46:10,140200939661664,truck,up,priority,0,39,0,False,up,0,78.0001,80.7005
2026-09-10 01:46:11,140200939664208,bike,up,priority,0,40,1,False,up,0,80.0001,81.8068
2026-09-10 01:46:16,140200939661712,car,left,priority,13.24,36,2,False,left,0,72.0001,87.0948
2026-09-10 01:46:16,140200943094336,bike,left,priority,11.46,37,1,False,left,0,74.0,87.0949
2026-09-10 01:46:16,140200939663728,truck,left,priority,30.65,27,0,True,up,1,54.0001,87.1274
2026-09-10 01:46:16,140200942735424,bus,left,priority,3.73,41,1,False,left,0,82.001,87.5941
2026-09-10 01:46:17,140200939664064,bike,left,priority,30.52,28,0,True,up,2,56.0001,87.9297
2026-09-10 01:46:17,140200939663920,bike,left,priority,0.85,43,1,False,left,0,86.0001,88.4133
2026-09-10 01:46:21,140200939664544,truck,left,priority,0,45,2,True,down,2,90.0001,92.4726
2026-09-10 01:46:27,140201013779568,car,down,priority,30.6,33,1,False,down,0,66.0001,98.1099
2026-09-10 01:46:27,140200939664304,truck,down,priority,34.21,31,2,True,right,2,62.0001,98.1262
2026-09-10 01:46:28,140201012040128,car,down,priority,13.22,42,1,False,down,0,84.0001,98.6548
2026-09-10 01:46:28,140200939664208,bus,down,priority,5.24,46,2,True,right,2,92.0001,98.9608
2026-09-10 01:46:38,140200940314960,car,up,priority,19.07,44,2,False,up,0,88.0001,109.1039
