timestamp,direction
2025-10-10 09:23:56,down
2025-10-10 09:24:06,right
2025-10-10 09:24:16,left
2025-10-10 09:24:26,up
2025-10-10 09:24:36,right
2025-10-10 09:24:46,down
2025-10-10 09:24:56,up
2025-10-10 09:25:06,left
2025-10-10 09:25:16,down
2025-10-10 09:25:26,right
2025-10-10 09:25:36,up
2025-10-10 09:25:46,left
2025-10-10 09:25:56,down
2025-10-10 09:26:06,right
2025-10-10 09:26:16,up
2025-10-10 09:26:26,left
2025-10-10 09:26:36,down
2025-10-10 09:26:46,right
2025-10-10 09:26:56,up
2025-10-10 09:27:06,left
2025-10-10 09:27:16,down
2025-10-10 09:27:26,up
2025-10-10 09:27:36,right
2025-10-10 09:27:46,left
2025-10-10 09:27:56,down
2025-10-10 09:28:06,up
2025-10-10 09:28:16,right
2025-10-10 09:28:26,left
2025-10-10 09:28:36,down
2025-10-10 09:28:46,up
2025-10-10 09:28:56,right
2025-10-10 09:29:06,left
2025-10-10 09:29:16,up
2025-10-10 09:29:26,down
2025-10-10 09:29:36,right
2025-10-10 09:29:46,left
2025-10-10 09:29:56,up
2025-10-10 09:30:06,down
2025-10-10 09:30:16,right
2025-10-10 09:30:26,left
2025-10-10 09:30:36,up
2025-10-10 09:30:46,down
2025-10-10 09:30:56,right
2025-10-10 09:31:06,left
2025-10-10 09:31:16,up
2025-10-10 09:31:26,down
2025-10-10 09:31:36,right
2025-10-10 09:31:46,left
2025-10-10 09:31:56,up
2025-10-10 09:32:06,down
2025-10-10 09:32:16,right
2025-10-10 09:32:26,left
2025-10-10 09:32:36,down
2025-10-10 09:32:46,up
2025-10-10 09:32:56,right
2025-10-10 09:33:06,left
2025-10-10 09:33:16,down
2025-10-10 09:33:26,up
2025-10-10 09:33:36,right
2025-10-10 09:33:46,left
2025-10-10 09:33:56,up
2025-10-10 09:34:06,down
2025-10-10 09:34:16,right
2025-10-10 09:34:26,left
2025-10-10 09:34:36,up
2025-10-10 09:34:46,down
2025-10-10 09:34:56,left
2025-10-10 09:35:06,right
2025-10-10 09:35:16,up
2025-10-10 09:35:26,left
2025-10-10 09:35:36,down
2025-10-10 09:35:46,right
2025-10-10 09:35:56,down
2025-10-10 09:36:06,up
2025-10-10 09:36:16,left
2025-10-10 09:36:26,right
2025-10-10 09:36:36,down
2025-10-10 09:36:46,up
2025-10-10 09:36:56,left
2025-10-10 09:37:06,right
2025-10-10 09:37:16,down
2025-10-10 09:37:26,left
2025-10-10 09:37:36,up
2025-10-10 09:37:46,right
2025-10-10 09:37:56,down
2025-10-10 09:38:06,left
2025-10-10 09:38:16,up
2025-10-10 09:38:26,right
2025-10-10 09:38:36,down
2025-10-10 09:38:46,left
2025-10-10 09:38:56,up
2025-10-10 09:39:06,right
2025-10-10 09:39:16,down
2025-10-10 09:39:27,left
2025-10-10 09:39:37,up
2025-10-10 09:39:47,right
2025-10-10 09:39:57,left
2025-10-10 09:40:07,down
2025-10-10 09:40:17,up
2025-10-10 09:40:27,right
2025-10-10 09:40:37,left
2025-10-10 09:40:47,up
2025-10-10 09:40:57,down
2025-10-10 09:41:07,right
2025-10-10 09:41:17,down
2025-10-10 09:41:27,left
2025-10-10 09:41:37,up
2025-10-10 09:41:47,right
2025-10-10 09:41:57,down
2025-10-10 09:42:07,up
2025-10-10 09:42:17,left
2025-10-10 09:42:27,right
2025-10-10 09:42:37,up
2025-10-10 09:42:47,down
2025-10-10 09:42:57,left
2025-10-10 09:43:07,right
2025-10-10 09:43:17,up
2025-10-10 09:43:27,down
2025-10-10 09:43:37,left
