timestamp,direction
2025-10-10 09:24:01,left
2025-10-10 09:24:11,down
2025-10-10 09:24:21,right
2025-10-10 09:24:31,up
2025-10-10 09:24:41,left
2025-10-10 09:24:51,right
2025-10-10 09:25:01,down
2025-10-10 09:25:11,up
2025-10-10 09:25:21,left
2025-10-10 09:25:31,right
2025-10-10 09:25:41,down
2025-10-10 09:25:51,up
2025-10-10 09:26:01,left
2025-10-10 09:26:11,right
2025-10-10 09:26:21,up
2025-10-10 09:26:31,down
2025-10-10 09:26:41,left
2025-10-10 09:26:51,right
2025-10-10 09:27:01,up
2025-10-10 09:27:11,down
2025-10-10 09:27:21,left
2025-10-10 09:27:31,right
2025-10-10 09:27:41,up
2025-10-10 09:27:51,down
2025-10-10 09:28:01,left
2025-10-10 09:28:11,up
2025-10-10 09:28:21,right
2025-10-10 09:28:31,down
2025-10-10 09:28:41,up
2025-10-10 09:28:51,left
2025-10-10 09:29:01,right
2025-10-10 09:29:11,down
2025-10-10 09:29:21,up
2025-10-10 09:29:31,left
2025-10-10 09:29:41,down
2025-10-10 09:29:51,right
2025-10-10 09:30:01,up
2025-10-10 09:30:11,left
2025-10-10 09:30:21,down
2025-10-10 09:30:31,right
2025-10-10 09:30:41,up
2025-10-10 09:30:51,down
2025-10-10 09:31:01,left
2025-10-10 09:31:11,right
2025-10-10 09:31:21,up
2025-10-10 09:31:31,left
2025-10-10 09:31:41,down
2025-10-10 09:31:51,right
2025-10-10 09:32:01,up
2025-10-10 09:32:11,left
2025-10-10 09:32:21,down
2025-10-10 09:32:31,right
2025-10-10 09:32:41,up
2025-10-10 09:32:51,left
2025-10-10 09:33:01,down
2025-10-10 09:33:11,right
2025-10-10 09:33:21,up
2025-10-10 09:33:31,left
2025-10-10 09:33:41,down
2025-10-10 09:33:51,right
2025-10-10 09:34:01,up
2025-10-10 09:34:11,down
2025-10-10 09:34:21,left
2025-10-10 09:34:31,right
2025-10-10 09:34:41,down
2025-10-10 09:34:51,up
2025-10-10 09:35:01,left
2025-10-10 09:35:11,right
2025-10-10 09:35:21,down
2025-10-10 09:35:31,up
2025-10-10 09:35:41,left
2025-10-10 09:35:51,right
2025-10-10 09:36:01,down
2025-10-10 09:36:11,up
2025-10-10 09:36:21,left
2025-10-10 09:36:31,right
2025-10-10 09:36:41,down
2025-10-10 09:36:51,right
2025-10-10 09:37:01,up
2025-10-10 09:37:11,left
2025-10-10 09:37:21,down
2025-10-10 09:37:31,right
2025-10-10 09:37:41,up
2025-10-10 09:37:51,left
2025-10-10 09:38:01,down
2025-10-10 09:38:11,up
2025-10-10 09:38:21,right
2025-10-10 09:38:31,left
2025-10-10 09:38:41,down
2025-10-10 09:38:51,up
2025-10-10 09:39:01,right
2025-10-10 09:39:11,left
2025-10-10 09:39:21,down
2025-10-10 09:39:31,right
2025-10-10 09:39:41,up
2025-10-10 09:39:51,left
2025-10-10 09:40:01,right
2025-10-10 09:40:11,down
2025-10-10 09:40:21,left
2025-10-10 09:40:31,up
2025-10-10 09:40:41,right
2025-10-10 09:40:51,down
2025-10-10 09:41:01,left
2025-10-10 09:41:11,up
2025-10-10 09:41:21,right
2025-10-10 09:41:31,down
2025-10-10 09:41:41,up
2025-10-10 09:41:51,left
2025-10-10 09:42:01,right
2025-10-10 09:42:11,up
2025-10-10 09:42:21,down
2025-10-10 09:42:31,left
2025-10-10 09:42:41,right
2025-10-10 09:42:51,up
2025-10-10 09:43:01,down
2025-10-10 09:43:11,left
2025-10-10 09:43:21,up
2025-10-10 09:43:31,right
2025-10-10 09:43:41,left
