timestamp,direction
2025-10-10 09:45:44,right
2025-10-10 09:46:00,down
2025-10-10 09:46:16,left
2025-10-10 09:46:32,up
2025-10-10 09:46:48,right
2025-10-10 09:47:04,down
2025-10-10 09:47:20,left
2025-10-10 09:47:36,up
2025-10-10 09:47:52,right
2025-10-10 09:48:08,down
2025-10-10 09:48:24,left
2025-10-10 09:48:40,up
2025-10-10 09:48:56,right
2025-10-10 09:49:12,down
2025-10-10 09:49:28,left
2025-10-10 09:49:44,up
2025-10-10 09:50:00,right
2025-10-10 09:50:16,down
2025-10-10 09:50:32,left
2025-10-10 09:50:48,up
2025-10-10 09:51:04,right
2025-10-10 09:51:20,down
2025-10-10 09:51:36,left
2025-10-10 09:51:52,up
2025-10-10 09:52:08,right
2025-10-10 09:52:24,down
2025-10-10 09:52:40,left
2025-10-10 09:52:56,up
2025-10-10 09:53:12,right
2025-10-10 09:53:28,down
2025-10-10 09:53:44,left
2025-10-10 09:54:00,up
2025-10-10 09:54:16,right
2025-10-10 09:54:32,down
2025-10-10 09:54:48,left
2025-10-10 09:55:04,up
2025-10-10 09:55:20,right
2025-10-10 09:55:36,down
2025-10-10 09:55:52,left
2025-10-10 09:56:08,up
2025-10-10 09:56:24,right
2025-10-10 09:56:40,down
2025-10-10 09:56:56,left
2025-10-10 09:57:12,up
2025-10-10 09:57:28,right
2025-10-10 09:57:44,down
2025-10-10 09:58:00,left
2025-10-10 09:58:16,up
2025-10-10 09:58:32,right
2025-10-10 09:58:48,down
2025-10-10 09:59:05,left
2025-10-10 09:59:21,up
2025-10-10 09:59:37,right
2025-10-10 09:59:53,down
2025-10-10 10:00:09,left
2025-10-10 10:00:25,up
2025-10-10 10:00:41,right
2025-10-10 10:00:57,down
2025-10-10 10:01:13,left
2025-10-10 10:01:29,up
2025-10-10 10:01:45,right
2025-10-10 10:02:01,down
2025-10-10 10:02:17,left
2025-10-10 10:02:33,up
2025-10-10 10:02:49,right
2025-10-10 10:03:05,down
2025-10-10 10:03:21,left
2025-10-10 10:03:37,up
2025-10-10 10:03:53,right
2025-10-10 10:04:09,down
2025-10-10 10:04:25,left
2025-10-10 10:04:41,up
2025-10-10 10:04:57,right
2025-10-10 10:05:13,down
2025-10-10 10:05:29,left
