timestamp,direction
2025-10-11 05:17:58,right
2025-10-11 05:18:15,down
2025-10-11 05:18:32,left
2025-10-11 05:18:49,up
2025-10-11 05:19:06,right
2025-10-11 05:19:23,down
2025-10-11 05:19:40,left
2025-10-11 05:19:57,up
2025-10-11 05:20:14,right
2025-10-11 05:20:31,down
2025-10-11 05:20:48,left
2025-10-11 05:21:05,up
2025-10-11 05:21:22,right
2025-10-11 05:21:39,down
2025-10-11 05:21:56,left
2025-10-11 05:22:13,up
2025-10-11 05:22:30,right
2025-10-11 05:22:47,down
2025-10-11 05:23:04,left
2025-10-11 05:23:21,up
2025-10-11 05:23:38,right
2025-10-11 05:23:55,down
2025-10-11 05:24:12,left
2025-10-11 05:24:29,up
2025-10-11 05:24:46,right
2025-10-11 05:25:03,down
2025-10-11 05:25:20,left
2025-10-11 05:25:37,up
2025-10-11 05:25:54,right
2025-10-11 05:26:12,down
2025-10-11 05:26:29,left
2025-10-11 05:26:46,up
2025-10-11 05:27:03,right
2025-10-11 05:27:20,down
2025-10-11 05:27:37,left
