timestamp,direction
2025-10-11 05:28:47,left
2025-10-11 05:28:58,right
2025-10-11 05:29:11,down
2025-10-11 05:29:22,up
2025-10-11 05:29:33,right
2025-10-11 05:29:52,left
2025-10-11 05:30:21,down
2025-10-11 05:30:38,up
2025-10-11 05:30:51,right
2025-10-11 05:31:20,left
2025-10-11 05:31:49,down
2025-10-11 05:32:06,up
2025-10-11 05:32:26,right
2025-10-11 05:32:55,left
2025-10-11 05:33:24,down
2025-10-11 05:33:44,up
2025-10-11 05:33:59,right
2025-10-11 05:34:28,left
2025-10-11 05:34:57,down
2025-10-11 05:35:15,up
2025-10-11 05:35:34,right
2025-10-11 05:36:03,left
2025-10-11 05:36:33,down
2025-10-11 05:36:48,up
2025-10-11 05:37:02,right
2025-10-11 05:37:31,left
2025-10-11 05:38:00,down
2025-10-11 05:38:17,up
2025-10-11 05:38:31,right
