timestamp,direction
2025-10-11 05:18:04,right
2025-10-11 05:18:21,down
2025-10-11 05:18:38,left
2025-10-11 05:18:55,up
2025-10-11 05:19:12,right
2025-10-11 05:19:29,down
2025-10-11 05:19:46,left
2025-10-11 05:20:03,up
2025-10-11 05:20:20,right
2025-10-11 05:20:37,down
2025-10-11 05:20:54,left
2025-10-11 05:21:11,up
2025-10-11 05:21:28,right
2025-10-11 05:21:45,down
2025-10-11 05:22:02,left
2025-10-11 05:22:19,up
2025-10-11 05:22:36,right
2025-10-11 05:22:53,down
2025-10-11 05:23:10,left
2025-10-11 05:23:27,up
2025-10-11 05:23:44,right
2025-10-11 05:24:01,down
2025-10-11 05:24:18,left
2025-10-11 05:24:35,up
2025-10-11 05:24:52,right
2025-10-11 05:25:09,down
2025-10-11 05:25:26,left
2025-10-11 05:25:44,up
2025-10-11 05:26:01,right
2025-10-11 05:26:18,down
2025-10-11 05:26:35,left
2025-10-11 05:26:52,up
2025-10-11 05:27:09,right
2025-10-11 05:27:26,down
2025-10-11 05:27:43,left
