timestamp,direction
2025-10-11 05:18:07,right
2025-10-11 05:18:24,down
2025-10-11 05:18:41,left
2025-10-11 05:18:58,up
2025-10-11 05:19:15,right
2025-10-11 05:19:32,down
2025-10-11 05:19:49,left
2025-10-11 05:20:06,up
2025-10-11 05:20:23,right
2025-10-11 05:20:40,down
2025-10-11 05:20:57,left
2025-10-11 05:21:14,up
2025-10-11 05:21:31,right
2025-10-11 05:21:48,down
2025-10-11 05:22:05,left
2025-10-11 05:22:22,up
2025-10-11 05:22:39,right
2025-10-11 05:22:56,down
2025-10-11 05:23:13,left
2025-10-11 05:23:30,up
2025-10-11 05:23:47,right
2025-10-11 05:24:04,down
2025-10-11 05:24:21,left
2025-10-11 05:24:38,up
2025-10-11 05:24:55,right
2025-10-11 05:25:12,down
2025-10-11 05:25:29,left
2025-10-11 05:25:46,up
2025-10-11 05:26:04,right
2025-10-11 05:26:21,down
2025-10-11 05:26:38,left
2025-10-11 05:26:55,up
2025-10-11 05:27:12,right
2025-10-11 05:27:29,down
2025-10-11 05:27:46,left
