timestamp,direction
2025-10-11 05:28:44,left
2025-10-11 05:28:55,right
2025-10-11 05:29:07,down
2025-10-11 05:29:18,up
2025-10-11 05:29:30,left
2025-10-11 05:29:53,right
2025-10-11 05:30:22,up
2025-10-11 05:30:40,down
2025-10-11 05:30:59,left
2025-10-11 05:31:28,right
2025-10-11 05:31:57,up
2025-10-11 05:32:18,down
2025-10-11 05:32:39,left
2025-10-11 05:33:08,right
2025-10-11 05:33:37,up
2025-10-11 05:33:55,down
2025-10-11 05:34:09,left
2025-10-11 05:34:38,right
2025-10-11 05:35:07,up
2025-10-11 05:35:26,down
2025-10-11 05:35:43,left
2025-10-11 05:36:13,right
2025-10-11 05:36:42,up
2025-10-11 05:36:58,down
2025-10-11 05:37:15,left
2025-10-11 05:37:44,right
2025-10-11 05:38:13,up
2025-10-11 05:38:29,down
