timestamp,direction
2025-10-11 05:28:58,right
2025-10-11 05:29:09,left
2025-10-11 05:29:20,up
2025-10-11 05:29:31,down
2025-10-11 05:29:42,right
2025-10-11 05:30:06,left
2025-10-11 05:30:35,up
2025-10-11 05:30:49,down
2025-10-11 05:31:02,right
2025-10-11 05:31:31,left
2025-10-11 05:32:00,up
2025-10-11 05:32:18,down
2025-10-11 05:32:33,right
2025-10-11 05:33:02,left
2025-10-11 05:33:31,up
2025-10-11 05:33:49,down
2025-10-11 05:34:06,right
2025-10-11 05:34:35,left
2025-10-11 05:35:04,up
2025-10-11 05:35:19,down
2025-10-11 05:35:32,right
2025-10-11 05:36:01,left
2025-10-11 05:36:30,up
2025-10-11 05:36:48,down
2025-10-11 05:37:04,right
2025-10-11 05:37:33,left
2025-10-11 05:38:02,up
2025-10-11 05:38:26,down
2025-10-11 05:38:43,right
