timestamp,direction
2025-10-11 05:18:06,right
2025-10-11 05:18:23,down
2025-10-11 05:18:40,left
2025-10-11 05:18:57,up
2025-10-11 05:19:14,right
2025-10-11 05:19:31,down
2025-10-11 05:19:48,left
2025-10-11 05:20:05,up
2025-10-11 05:20:22,right
2025-10-11 05:20:39,down
2025-10-11 05:20:56,left
2025-10-11 05:21:13,up
2025-10-11 05:21:30,right
2025-10-11 05:21:47,down
2025-10-11 05:22:04,left
2025-10-11 05:22:21,up
2025-10-11 05:22:38,right
2025-10-11 05:22:55,down
2025-10-11 05:23:12,left
2025-10-11 05:23:29,up
2025-10-11 05:23:46,right
2025-10-11 05:24:03,down
2025-10-11 05:24:20,left
2025-10-11 05:24:37,up
2025-10-11 05:24:54,right
2025-10-11 05:25:11,down
2025-10-11 05:25:28,left
2025-10-11 05:25:45,up
2025-10-11 05:26:02,right
2025-10-11 05:26:19,down
2025-10-11 05:26:36,left
2025-10-11 05:26:53,up
2025-10-11 05:27:10,right
2025-10-11 05:27:27,down
2025-10-11 05:27:44,left
