timestamp,direction
2025-10-11 05:18:00,right
2025-10-11 05:18:17,down
2025-10-11 05:18:34,left
2025-10-11 05:18:51,up
2025-10-11 05:19:08,right
2025-10-11 05:19:25,down
2025-10-11 05:19:42,left
2025-10-11 05:19:59,up
2025-10-11 05:20:16,right
2025-10-11 05:20:33,down
2025-10-11 05:20:50,left
2025-10-11 05:21:07,up
2025-10-11 05:21:24,right
2025-10-11 05:21:41,down
2025-10-11 05:21:58,left
2025-10-11 05:22:15,up
2025-10-11 05:22:32,right
2025-10-11 05:22:49,down
2025-10-11 05:23:06,left
2025-10-11 05:23:23,up
2025-10-11 05:23:40,right
2025-10-11 05:23:57,down
2025-10-11 05:24:14,left
2025-10-11 05:24:31,up
2025-10-11 05:24:48,right
2025-10-11 05:25:05,down
2025-10-11 05:25:22,left
2025-10-11 05:25:39,up
2025-10-11 05:25:56,right
2025-10-11 05:26:13,down
2025-10-11 05:26:30,left
2025-10-11 05:26:47,up
2025-10-11 05:27:04,right
2025-10-11 05:27:21,down
2025-10-11 05:27:38,left
