timestamp,direction
2025-10-11 05:18:10,right
2025-10-11 05:18:27,down
2025-10-11 05:18:44,left
2025-10-11 05:19:01,up
2025-10-11 05:19:18,right
2025-10-11 05:19:35,down
2025-10-11 05:19:52,left
2025-10-11 05:20:09,up
2025-10-11 05:20:26,right
2025-10-11 05:20:43,down
2025-10-11 05:21:00,left
2025-10-11 05:21:17,up
2025-10-11 05:21:34,right
2025-10-11 05:21:51,down
2025-10-11 05:22:08,left
2025-10-11 05:22:25,up
2025-10-11 05:22:42,right
2025-10-11 05:22:59,down
2025-10-11 05:23:16,left
2025-10-11 05:23:33,up
2025-10-11 05:23:50,right
2025-10-11 05:24:07,down
2025-10-11 05:24:24,left
2025-10-11 05:24:41,up
2025-10-11 05:24:58,right
2025-10-11 05:25:15,down
2025-10-11 05:25:33,left
2025-10-11 05:25:50,up
2025-10-11 05:26:07,right
2025-10-11 05:26:24,down
2025-10-11 05:26:41,left
2025-10-11 05:26:58,up
2025-10-11 05:27:15,right
2025-10-11 05:27:32,down
2025-10-11 05:27:49,left
