timestamp,direction
2025-10-11 05:28:45,left
2025-10-11 05:28:56,right
2025-10-11 05:29:09,down
2025-10-11 05:29:20,up
2025-10-11 05:29:32,left
2025-10-11 05:29:54,right
2025-10-11 05:30:22,up
2025-10-11 05:30:38,down
2025-10-11 05:30:52,left
2025-10-11 05:31:21,right
2025-10-11 05:31:50,up
2025-10-11 05:32:04,down
2025-10-11 05:32:21,left
2025-10-11 05:32:50,right
2025-10-11 05:33:19,up
2025-10-11 05:33:36,down
2025-10-11 05:33:54,left
2025-10-11 05:34:23,right
2025-10-11 05:34:52,up
2025-10-11 05:35:09,down
2025-10-11 05:35:28,left
2025-10-11 05:35:57,right
2025-10-11 05:36:26,up
2025-10-11 05:36:42,down
2025-10-11 05:37:03,left
2025-10-11 05:37:32,right
2025-10-11 05:38:01,up
2025-10-11 05:38:22,down
