timestamp,direction
2025-10-11 05:28:55,right
2025-10-11 05:29:06,left
2025-10-11 05:29:21,down
2025-10-11 05:29:32,up
2025-10-11 05:29:44,right
2025-10-11 05:30:06,left
2025-10-11 05:30:35,down
2025-10-11 05:30:50,up
2025-10-11 05:31:07,right
2025-10-11 05:31:36,left
2025-10-11 05:32:05,up
2025-10-11 05:32:23,down
2025-10-11 05:32:39,right
2025-10-11 05:33:08,left
2025-10-11 05:33:37,up
2025-10-11 05:33:54,down
2025-10-11 05:34:09,right
2025-10-11 05:34:38,left
2025-10-11 05:35:07,up
2025-10-11 05:35:24,down
2025-10-11 05:35:38,right
2025-10-11 05:36:07,left
2025-10-11 05:36:36,up
2025-10-11 05:36:57,down
2025-10-11 05:37:20,right
2025-10-11 05:37:49,left
2025-10-11 05:38:18,up
2025-10-11 05:38:35,down
