timestamp,direction
2025-10-11 05:28:56,right
2025-10-11 05:29:07,left
2025-10-11 05:29:19,down
2025-10-11 05:29:31,up
2025-10-11 05:29:42,right
2025-10-11 05:30:05,left
2025-10-11 05:30:30,down
2025-10-11 05:30:45,up
2025-10-11 05:30:58,right
2025-10-11 05:31:27,left
2025-10-11 05:31:56,down
2025-10-11 05:32:16,up
2025-10-11 05:32:36,left
2025-10-11 05:33:05,right
2025-10-11 05:33:34,down
2025-10-11 05:33:55,up
2025-10-11 05:34:17,left
2025-10-11 05:34:46,right
2025-10-11 05:35:15,down
2025-10-11 05:35:31,up
2025-10-11 05:35:46,left
2025-10-11 05:36:16,right
2025-10-11 05:36:45,down
2025-10-11 05:37:06,up
2025-10-11 05:37:23,left
2025-10-11 05:37:52,right
2025-10-11 05:38:21,down
2025-10-11 05:38:39,up
