timestamp,direction
2025-10-11 05:28:32,right
2025-10-11 05:28:43,left
2025-10-11 05:28:58,down
2025-10-11 05:29:11,up
2025-10-11 05:29:22,right
2025-10-11 05:29:44,left
2025-10-11 05:30:11,down
2025-10-11 05:30:27,up
2025-10-11 05:30:43,right
2025-10-11 05:31:12,left
2025-10-11 05:31:41,down
2025-10-11 05:31:59,up
2025-10-11 05:32:15,right
2025-10-11 05:32:44,left
2025-10-11 05:33:13,down
2025-10-11 05:33:30,up
2025-10-11 05:33:49,right
2025-10-11 05:34:18,left
2025-10-11 05:34:47,down
2025-10-11 05:35:05,up
2025-10-11 05:35:25,left
2025-10-11 05:35:54,right
2025-10-11 05:36:23,down
2025-10-11 05:36:41,up
2025-10-11 05:37:00,left
2025-10-11 05:37:30,right
2025-10-11 05:37:59,down
2025-10-11 05:38:17,up
