timestamp,direction
2025-10-01 21:09:54,right
2025-10-01 21:10:04,down
2025-10-01 21:10:14,left
2025-10-01 21:10:24,up
2025-10-01 21:10:34,right
2025-10-01 21:10:44,down
2025-10-01 21:10:54,up
2025-10-01 21:11:04,left
2025-10-01 21:11:14,right
2025-10-01 21:11:24,down
2025-10-01 21:11:34,up
2025-10-01 21:11:44,left
2025-10-01 21:11:54,right
2025-10-01 21:12:04,down
2025-10-01 21:12:14,up
2025-10-01 21:12:24,left
2025-10-01 21:12:34,right
2025-10-01 21:12:44,down
2025-10-01 21:12:54,up
2025-10-01 21:13:04,left
2025-10-01 21:13:14,right
2025-10-01 21:13:24,down
2025-10-01 21:13:34,left
2025-10-01 21:13:44,up
2025-10-01 21:13:54,down
2025-10-01 21:14:04,right
2025-10-01 21:14:14,left
2025-10-01 21:14:24,up
2025-10-01 21:14:34,right
2025-10-01 21:14:44,left
2025-10-01 21:14:54,down
2025-10-01 21:15:04,up
2025-10-01 21:15:14,left
2025-10-01 21:15:24,right
2025-10-01 21:15:34,down
2025-10-01 21:15:44,up
2025-10-01 21:15:54,right
2025-10-01 21:16:04,left
2025-10-01 21:16:14,up
2025-10-01 21:16:24,down
2025-10-01 21:16:34,left
2025-10-01 21:16:44,right
2025-10-01 21:16:54,up
2025-10-01 21:17:04,down
2025-10-01 21:17:14,right
2025-10-01 21:17:24,left
2025-10-01 21:17:34,up
2025-10-01 21:17:44,down
2025-10-01 21:17:54,right
2025-10-01 21:18:04,left
2025-10-01 21:18:14,down
2025-10-01 21:18:24,up
2025-10-01 21:18:34,right
2025-10-01 21:18:44,down
2025-10-01 21:18:54,left
2025-10-01 21:19:04,up
2025-10-01 21:19:14,right
2025-10-01 21:19:24,down
2025-10-01 21:19:34,up
2025-10-01 21:19:44,left
