timestamp,direction
2025-10-01 20:45:46,right
2025-10-01 20:46:02,down
2025-10-01 20:46:18,left
2025-10-01 20:46:34,up
2025-10-01 20:46:50,right
2025-10-01 20:47:06,down
2025-10-01 20:47:22,left
2025-10-01 20:47:38,up
2025-10-01 20:47:54,right
2025-10-01 20:48:10,down
2025-10-01 20:48:26,left
2025-10-01 20:48:42,up
2025-10-01 20:48:58,right
2025-10-01 20:49:14,down
2025-10-01 20:49:30,left
2025-10-01 20:49:46,up
2025-10-01 20:50:02,right
2025-10-01 20:50:18,down
2025-10-01 20:50:34,left
2025-10-01 20:50:50,up
2025-10-01 20:51:06,right
2025-10-01 20:51:22,down
2025-10-01 20:51:38,left
2025-10-01 20:51:54,up
2025-10-01 20:52:10,right
2025-10-01 20:52:26,down
2025-10-01 20:52:42,left
2025-10-01 20:52:58,up
2025-10-01 20:53:14,right
2025-10-01 20:53:30,down
2025-10-01 20:53:46,left
2025-10-01 20:54:02,up
2025-10-01 20:54:18,right
2025-10-01 20:54:34,down
2025-10-01 20:54:50,left
2025-10-01 20:55:06,up
2025-10-01 20:55:22,right
