timestamp,direction
2025-10-01 20:45:52,right
2025-10-01 20:46:08,down
2025-10-01 20:46:24,left
2025-10-01 20:46:40,up
2025-10-01 20:46:56,right
2025-10-01 20:47:12,down
2025-10-01 20:47:28,left
2025-10-01 20:47:44,up
2025-10-01 20:48:00,right
2025-10-01 20:48:16,down
2025-10-01 20:48:32,left
2025-10-01 20:48:48,up
2025-10-01 20:49:04,right
2025-10-01 20:49:20,down
2025-10-01 20:49:36,left
2025-10-01 20:49:52,up
2025-10-01 20:50:08,right
2025-10-01 20:50:24,down
2025-10-01 20:50:40,left
2025-10-01 20:50:56,up
2025-10-01 20:51:12,right
2025-10-01 20:51:28,down
2025-10-01 20:51:44,left
2025-10-01 20:52:00,up
2025-10-01 20:52:16,right
2025-10-01 20:52:32,down
2025-10-01 20:52:48,left
2025-10-01 20:53:04,up
2025-10-01 20:53:20,right
2025-10-01 20:53:36,down
2025-10-01 20:53:52,left
2025-10-01 20:54:08,up
2025-10-01 20:54:24,right
2025-10-01 20:54:40,down
2025-10-01 20:54:56,left
2025-10-01 20:55:12,up
2025-10-01 20:55:29,right
