timestamp,direction
2025-10-01 21:09:52,up
2025-10-01 21:10:02,right
2025-10-01 21:10:12,left
2025-10-01 21:10:22,down
2025-10-01 21:10:32,up
2025-10-01 21:10:42,left
2025-10-01 21:10:52,right
2025-10-01 21:11:02,down
2025-10-01 21:11:12,up
2025-10-01 21:11:22,left
2025-10-01 21:11:32,right
2025-10-01 21:11:42,down
2025-10-01 21:11:52,left
2025-10-01 21:12:02,up
2025-10-01 21:12:12,right
2025-10-01 21:12:22,down
2025-10-01 21:12:32,left
2025-10-01 21:12:42,up
2025-10-01 21:12:52,right
2025-10-01 21:13:02,down
2025-10-01 21:13:12,up
2025-10-01 21:13:22,left
2025-10-01 21:13:32,right
2025-10-01 21:13:42,down
2025-10-01 21:13:52,up
2025-10-01 21:14:02,left
2025-10-01 21:14:12,right
2025-10-01 21:14:22,down
2025-10-01 21:14:32,up
2025-10-01 21:14:42,left
2025-10-01 21:14:52,down
2025-10-01 21:15:02,right
2025-10-01 21:15:12,up
2025-10-01 21:15:22,down
2025-10-01 21:15:32,left
2025-10-01 21:15:42,right
2025-10-01 21:15:52,up
2025-10-01 21:16:02,down
2025-10-01 21:16:12,left
2025-10-01 21:16:22,right
2025-10-01 21:16:32,up
2025-10-01 21:16:42,down
2025-10-01 21:16:52,left
2025-10-01 21:17:02,right
2025-10-01 21:17:12,up
2025-10-01 21:17:22,down
2025-10-01 21:17:32,left
2025-10-01 21:17:42,right
2025-10-01 21:17:52,up
2025-10-01 21:18:02,left
2025-10-01 21:18:12,down
2025-10-01 21:18:22,right
2025-10-01 21:18:32,up
2025-10-01 21:18:42,left
2025-10-01 21:18:52,down
2025-10-01 21:19:02,right
2025-10-01 21:19:12,up
2025-10-01 21:19:22,left
2025-10-01 21:19:32,down
2025-10-01 21:19:42,right
