timestamp,direction
2025-10-01 20:56:31,right
2025-10-01 20:56:47,down
2025-10-01 20:57:03,left
2025-10-01 20:57:19,up
2025-10-01 20:57:35,right
2025-10-01 20:57:51,down
2025-10-01 20:58:07,left
2025-10-01 20:58:23,up
2025-10-01 20:58:39,right
2025-10-01 20:58:55,down
2025-10-01 20:59:11,left
2025-10-01 20:59:27,up
2025-10-01 20:59:43,right
2025-10-01 20:59:59,down
2025-10-01 21:00:15,left
2025-10-01 21:00:31,up
2025-10-01 21:00:47,right
2025-10-01 21:01:03,down
2025-10-01 21:01:19,left
2025-10-01 21:01:35,up
2025-10-01 21:01:51,right
2025-10-01 21:02:07,down
2025-10-01 21:02:23,left
2025-10-01 21:02:39,up
2025-10-01 21:02:55,right
2025-10-01 21:03:11,down
2025-10-01 21:03:27,left
2025-10-01 21:03:43,up
2025-10-01 21:03:59,right
2025-10-01 21:04:15,down
2025-10-01 21:04:31,left
2025-10-01 21:04:47,up
2025-10-01 21:05:03,right
2025-10-01 21:05:19,down
2025-10-01 21:05:35,left
2025-10-01 21:05:51,up
2025-10-01 21:06:07,right
