timestamp,direction
2025-10-01 21:20:28,up
2025-10-01 21:20:38,down
2025-10-01 21:20:48,left
2025-10-01 21:20:58,right
2025-10-01 21:21:08,up
2025-10-01 21:21:18,down
2025-10-01 21:21:28,left
2025-10-01 21:21:38,right
2025-10-01 21:21:48,up
2025-10-01 21:21:58,down
2025-10-01 21:22:08,left
2025-10-01 21:22:18,right
2025-10-01 21:22:28,up
2025-10-01 21:22:38,down
2025-10-01 21:22:48,left
2025-10-01 21:22:58,right
2025-10-01 21:23:08,down
2025-10-01 21:23:18,left
2025-10-01 21:23:28,up
2025-10-01 21:23:38,right
2025-10-01 21:23:48,down
2025-10-01 21:23:58,up
2025-10-01 21:24:08,left
2025-10-01 21:24:18,right
2025-10-01 21:24:28,down
2025-10-01 21:24:38,up
2025-10-01 21:24:48,left
2025-10-01 21:24:58,right
2025-10-01 21:25:08,down
2025-10-01 21:25:18,left
2025-10-01 21:25:28,up
2025-10-01 21:25:38,right
2025-10-01 21:25:48,left
2025-10-01 21:25:58,down
2025-10-01 21:26:08,up
2025-10-01 21:26:18,right
2025-10-01 21:26:28,left
2025-10-01 21:26:38,down
2025-10-01 21:26:48,up
2025-10-01 21:26:58,right
2025-10-01 21:27:08,left
2025-10-01 21:27:18,down
2025-10-01 21:27:28,up
2025-10-01 21:27:38,right
2025-10-01 21:27:48,left
2025-10-01 21:27:58,down
2025-10-01 21:28:08,up
2025-10-01 21:28:18,right
2025-10-01 21:28:28,down
2025-10-01 21:28:38,left
2025-10-01 21:28:48,up
2025-10-01 21:28:58,right
2025-10-01 21:29:08,down
2025-10-01 21:29:18,left
2025-10-01 21:29:28,up
2025-10-01 21:29:38,right
2025-10-01 21:29:48,down
2025-10-01 21:29:58,left
2025-10-01 21:30:08,up
2025-10-01 21:30:18,right
