timestamp,direction
2025-10-01 20:45:42,right
2025-10-01 20:45:58,down
2025-10-01 20:46:14,left
2025-10-01 20:46:30,up
2025-10-01 20:46:46,right
2025-10-01 20:47:02,down
2025-10-01 20:47:18,left
2025-10-01 20:47:34,up
2025-10-01 20:47:50,right
2025-10-01 20:48:06,down
2025-10-01 20:48:22,left
2025-10-01 20:48:38,up
2025-10-01 20:48:54,right
2025-10-01 20:49:10,down
2025-10-01 20:49:26,left
2025-10-01 20:49:42,up
2025-10-01 20:49:58,right
2025-10-01 20:50:14,down
2025-10-01 20:50:30,left
2025-10-01 20:50:46,up
2025-10-01 20:51:02,right
2025-10-01 20:51:18,down
2025-10-01 20:51:34,left
2025-10-01 20:51:50,up
2025-10-01 20:52:06,right
2025-10-01 20:52:22,down
2025-10-01 20:52:38,left
2025-10-01 20:52:54,up
2025-10-01 20:53:10,right
2025-10-01 20:53:26,down
2025-10-01 20:53:42,left
2025-10-01 20:53:58,up
2025-10-01 20:54:14,right
2025-10-01 20:54:30,down
2025-10-01 20:54:46,left
2025-10-01 20:55:02,up
2025-10-01 20:55:18,right
