round_index,phase_index,direction,green_start_sec,green_selected_sec,green_end_sec,phase_end_sec,decision_weight,decision_counts,queue_counts
0,0,right,10.0027,6,16.0031,21.0035,6.8413,"{""down"": 6.650793650793651, ""left"": 3.7380952380952377, ""right"": 6.841269841269841, ""up"": 4.809523809523809}","{""down"": 12, ""left"": 7, ""right"": 13, ""up"": 9}"
0,1,up,21.0039,10,31.0072,36.009,13.6746,"{""down"": 11.46031746031746, ""left"": 8.746031746031747, ""right"": 5.087301587301587, ""up"": 13.674603174603172}","{""down"": 21, ""left"": 16, ""right"": 9, ""up"": 24}"
0,2,down,36.0093,14,50.0147,55.0151,19.4524,"{""down"": 19.452380952380956, ""left"": 13.555555555555552, ""right"": 14.690476190476188, ""up"": 6.547619047619048}","{""down"": 36, ""left"": 24, ""right"": 27, ""up"": 12}"
0,3,left,55.0155,20,75.0209,80.0218,27.4365,"{""down"": 5.658730158730158, ""left"": 27.436507936507947, ""right"": 20.62698412698412, ""up"": 17.444444444444443}","{""down"": 10, ""left"": 48, ""right"": 39, ""up"": 32}"
1,0,right,80.0221,24,104.0297,109.0318,38.0317,"{""down"": 16.182539682539684, ""left"": 7.309523809523809, ""right"": 38.03174603174602, ""up"": 29.90476190476191}","{""down"": 30, ""left"": 14, ""right"": 71, ""up"": 56}"
1,1,up,109.0323,24,133.0403,138.0407,44.4286,"{""down"": 33.99999999999999, ""left"": 22.515873015873016, ""right"": 6.658730158730158, ""up"": 44.428571428571395}","{""down"": 63, ""left"": 43, ""right"": 12, ""up"": 83}"
1,2,down,138.0412,24,162.049,167.0494,38.7857,"{""down"": 38.78571428571426, ""left"": 30.08730158730159, ""right"": 12.706349206349204, ""up"": 4.253968253968254}","{""down"": 72, ""left"": 57, ""right"": 23, ""up"": 8}"
1,3,left,167.0498,24,191.0546,196.0559,32.4365,"{""down"": 0, ""left"": 32.43650793650794, ""right"": 12.706349206349204, ""up"": 6.365079365079366}","{""down"": 0, ""left"": 61, ""right"": 23, ""up"": 12}"
2,0,right,196.0562,9,205.0568,210.0572,12.7063,"{""down"": 0, ""left"": 0, ""right"": 12.706349206349204, ""up"": 6.365079365079366}","{""down"": 0, ""left"": 0, ""right"": 23, ""up"": 12}"
