timestamp,direction
2025-10-01 21:37:43,up
2025-10-01 21:37:53,left
2025-10-01 21:38:03,right
2025-10-01 21:38:13,down
2025-10-01 21:38:23,up
2025-10-01 21:38:33,left
2025-10-01 21:38:43,right
2025-10-01 21:38:53,down
2025-10-01 21:39:03,left
2025-10-01 21:39:13,right
2025-10-01 21:39:23,up
2025-10-01 21:39:33,down
2025-10-01 21:39:43,left
2025-10-01 21:39:53,right
2025-10-01 21:40:03,up
2025-10-01 21:40:13,down
2025-10-01 21:40:23,left
2025-10-01 21:40:33,right
2025-10-01 21:40:43,up
2025-10-01 21:40:53,down
2025-10-01 21:41:03,left
2025-10-01 21:41:13,right
2025-10-01 21:41:23,up
2025-10-01 21:41:33,down
2025-10-01 21:41:43,left
2025-10-01 21:41:53,right
2025-10-01 21:42:03,up
2025-10-01 21:42:13,down
2025-10-01 21:42:23,left
2025-10-01 21:42:33,right
