timestamp,direction
2025-08-30 09:22:41,right
2025-08-30 09:22:58,down
2025-08-30 09:23:15,left
2025-08-30 09:23:32,up
2025-08-30 09:23:49,right
2025-08-30 09:24:06,down
2025-08-30 09:24:23,left
2025-08-30 09:24:40,up
