timestamp,direction
2025-06-29 04:31:24,right
2025-06-29 04:31:40,down
2025-06-29 04:31:56,left
2025-06-29 04:32:12,up
2025-06-29 04:32:28,right
2025-06-29 04:32:44,down
2025-06-29 04:33:00,left
2025-06-29 04:33:16,up
