timestamp,vehicle_id,vehicle_type,direction,mode,wait_time_sec
2025-06-22 03:50:55,130522605659936,truck,right,prioity,3.64
2025-06-22 03:50:56,130522605660464,bike,right,prioity,3.27
2025-06-22 03:51:01,130522605660800,bus,right,prioity,4.69
2025-06-22 03:51:09,130522605661232,car,down,prioity,9.14
2025-06-22 03:51:09,130522605661520,bike,down,prioity,5.17
2025-06-22 03:51:09,130522605660848,truck,down,prioity,11.21
2025-06-22 03:51:09,130522605661712,car,down,prioity,5.01
2025-06-22 03:51:10,130522605661424,bike,down,prioity,8.29
2025-06-22 03:51:12,130522605661856,car,down,prioity,3.4
2025-06-22 03:51:13,130522605662000,bus,down,prioity,5.54
2025-06-22 03:51:26,130522606149584,car,left,prioity,16.14
2025-06-22 03:51:26,130522605661904,truck,left,prioity,19.2
2025-06-22 03:51:26,130522605662768,bus,left,prioity,9.2
2025-06-22 03:51:27,130522605662864,truck,left,prioity,9.53
2025-06-22 03:51:27,130522605662672,truck,left,prioity,11.69
2025-06-22 03:51:27,130522605663152,bus,left,prioity,6.96
2025-06-22 03:51:34,130522605663728,truck,left,prioity,7.41
2025-06-22 03:51:43,130522605661040,bike,up,prioity,40.17
2025-06-22 03:51:43,130522605660656,truck,up,prioity,49.21
2025-06-22 03:51:43,130522605661136,bus,up,prioity,44.21
2025-06-22 03:51:43,130522605663104,bike,up,prioity,16.01
2025-06-22 03:51:44,130522605660416,car,up,prioity,49.68
2025-06-22 03:51:44,130522605661808,bike,up,prioity,38.95
2025-06-22 03:51:45,130522605663680,truck,up,prioity,16.24
2025-06-22 03:51:45,130522605662144,bike,up,prioity,33.98
2025-06-22 03:51:45,130522605660896,car,up,prioity,50.0
2025-06-22 03:51:46,130522605661952,bus,up,prioity,33.01
2025-06-22 03:51:47,130522605663632,bus,up,prioity,21.36
2025-06-22 03:51:49,130522605664160,bus,up,prioity,13.1
2025-06-22 03:51:51,130522605665168,bike,up,prioity,8.67
2025-06-22 03:51:52,130522605665552,car,up,prioity,5.59
2025-06-22 03:52:00,130522605665888,car,right,prioity,4.13
2025-06-22 03:52:00,130522605661328,truck,right,prioity,59.22
2025-06-22 03:52:00,130522605662096,bus,right,prioity,49.21
2025-06-22 03:52:01,130522605662816,truck,right,prioity,41.7
2025-06-22 03:52:01,130522605663248,truck,right,prioity,39.97
2025-06-22 03:52:03,130522605664016,bike,right,prioity,33.18
2025-06-22 03:52:04,130522605664976,bike,right,prioity,23.21
2025-06-22 03:52:05,130522605665840,bus,right,prioity,15.24
2025-06-22 03:52:05,130522605665120,bike,right,prioity,5.25
2025-06-22 03:52:16,130522605662432,bus,down,prioity,64.03
2025-06-22 03:52:17,130522605662288,truck,down,prioity,62.21
2025-06-22 03:52:17,130522605662960,truck,down,prioity,58.21
2025-06-22 03:52:18,130522605665360,bike,down,prioity,33.67
2025-06-22 03:52:18,130522605663344,car,down,prioity,55.7
2025-06-22 03:52:18,130522605664208,bike,down,prioity,46.79
2025-06-22 03:52:19,130522605665504,car,down,prioity,33.69
2025-06-22 03:52:19,130522605663920,car,down,prioity,40.78
2025-06-22 03:52:19,130522605663440,car,down,prioity,56.03
2025-06-22 03:52:20,130522605716832,bike,down,prioity,12.02
2025-06-22 03:52:21,130522605666080,bike,down,prioity,28.14
2025-06-22 03:52:21,130522605663536,bike,down,prioity,56.35
2025-06-22 03:52:22,130522605715824,truck,down,prioity,24.33
2025-06-22 03:52:22,130522605664112,bus,down,prioity,51.39
2025-06-22 03:52:24,130522605663872,truck,down,prioity,50.14
2025-06-22 03:52:25,130522605665408,truck,down,prioity,36.63
2025-06-22 03:52:26,130522605716016,car,down,prioity,8.69
2025-06-22 03:52:34,130522605664304,bike,left,prioity,61.16
2025-06-22 03:52:34,130522605664688,truck,left,prioity,57.19
2025-06-22 03:52:34,130522605664592,truck,left,prioity,59.21
2025-06-22 03:52:34,130522605665744,bike,left,prioity,47.01
2025-06-22 03:52:35,130522605664784,truck,left,prioity,57.69
2025-06-22 03:52:35,130522605664352,truck,left,prioity,55.69
2025-06-22 03:52:35,130522605665600,bike,left,prioity,41.86
2025-06-22 03:52:36,130522605666272,bike,left,prioity,41.71
2025-06-22 03:52:37,130522605664736,bike,left,prioity,55.18
2025-06-22 03:52:37,130522884294080,truck,left,prioity,33.17
2025-06-22 03:52:38,130522605663392,bike,left,prioity,46.2
2025-06-22 03:52:38,130522605716256,bus,left,prioity,37.29
2025-06-22 03:52:38,130522605717024,car,left,prioity,27.65
2025-06-22 03:52:39,130522605715680,bus,left,prioity,42.23
2025-06-22 03:52:39,130522605717120,car,left,prioity,28.0
2025-06-22 03:52:39,130522605718608,car,left,prioity,11.02
2025-06-22 03:52:40,130522605716112,bus,left,prioity,38.98
2025-06-22 03:52:41,130522605717504,bike,left,prioity,25.33
2025-06-22 03:52:42,130522605716160,car,left,prioity,39.73
2025-06-22 03:52:51,130522605665264,bike,up,prioity,67.16
2025-06-22 03:52:51,130522605715872,bike,up,prioity,52.16
2025-06-22 03:52:51,130522605666032,bus,up,prioity,60.19
2025-06-22 03:52:51,130522605716400,bike,up,prioity,47.01
2025-06-22 03:52:51,130522605716736,bike,up,prioity,46.01
