timestamp,direction
2025-10-11 06:45:16,right
2025-10-11 06:45:33,down
2025-10-11 06:45:50,left
2025-10-11 06:46:07,up
2025-10-11 06:46:24,right
2025-10-11 06:46:41,down
2025-10-11 06:46:58,left
2025-10-11 06:47:15,up
2025-10-11 06:47:32,right
2025-10-11 06:47:49,down
2025-10-11 06:48:06,left
2025-10-11 06:48:23,up
2025-10-11 06:48:40,right
2025-10-11 06:48:57,down
2025-10-11 06:49:14,left
2025-10-11 06:49:31,up
2025-10-11 06:49:48,right
2025-10-11 06:50:05,down
2025-10-11 06:50:22,left
2025-10-11 06:50:39,up
2025-10-11 06:50:56,right
2025-10-11 06:51:13,down
2025-10-11 06:51:30,left
2025-10-11 06:51:47,up
2025-10-11 06:52:04,right
2025-10-11 06:52:21,down
2025-10-11 06:52:38,left
2025-10-11 06:52:55,up
2025-10-11 06:53:12,right
2025-10-11 06:53:29,down
2025-10-11 06:53:46,left
2025-10-11 06:54:03,up
2025-10-11 06:54:20,right
2025-10-11 06:54:37,down
2025-10-11 06:54:54,left
