timestamp,direction
2025-10-11 06:45:11,right
2025-10-11 06:45:28,down
2025-10-11 06:45:45,left
2025-10-11 06:46:02,up
2025-10-11 06:46:19,right
2025-10-11 06:46:36,down
2025-10-11 06:46:53,left
2025-10-11 06:47:10,up
2025-10-11 06:47:27,right
2025-10-11 06:47:44,down
2025-10-11 06:48:01,left
2025-10-11 06:48:18,up
2025-10-11 06:48:35,right
2025-10-11 06:48:52,down
2025-10-11 06:49:09,left
2025-10-11 06:49:26,up
2025-10-11 06:49:43,right
2025-10-11 06:50:00,down
2025-10-11 06:50:17,left
2025-10-11 06:50:34,up
2025-10-11 06:50:52,right
2025-10-11 06:51:09,down
2025-10-11 06:51:26,left
2025-10-11 06:51:43,up
2025-10-11 06:52:00,right
2025-10-11 06:52:17,down
2025-10-11 06:52:34,left
2025-10-11 06:52:51,up
2025-10-11 06:53:08,right
2025-10-11 06:53:25,down
2025-10-11 06:53:42,left
2025-10-11 06:53:59,up
2025-10-11 06:54:16,right
2025-10-11 06:54:33,down
2025-10-11 06:54:50,left
