timestamp,direction
2025-10-11 06:34:46,down
2025-10-11 06:34:57,up
2025-10-11 06:35:09,left
2025-10-11 06:35:20,right
2025-10-11 06:35:31,down
2025-10-11 06:35:55,up
2025-10-11 06:36:20,left
2025-10-11 06:36:37,right
2025-10-11 06:36:54,down
2025-10-11 06:37:23,up
2025-10-11 06:37:52,left
2025-10-11 06:38:08,right
2025-10-11 06:38:26,down
2025-10-11 06:38:55,up
2025-10-11 06:39:24,left
2025-10-11 06:39:41,right
2025-10-11 06:40:00,down
2025-10-11 06:40:29,up
2025-10-11 06:40:58,left
2025-10-11 06:41:18,right
2025-10-11 06:41:32,down
2025-10-11 06:42:01,up
2025-10-11 06:42:31,left
2025-10-11 06:42:48,right
2025-10-11 06:43:06,down
2025-10-11 06:43:35,up
2025-10-11 06:44:04,left
2025-10-11 06:44:21,right
