timestamp,direction
2025-10-11 06:45:08,right
2025-10-11 06:45:25,down
2025-10-11 06:45:42,left
2025-10-11 06:45:59,up
2025-10-11 06:46:16,right
2025-10-11 06:46:33,down
2025-10-11 06:46:50,left
2025-10-11 06:47:07,up
2025-10-11 06:47:24,right
2025-10-11 06:47:41,down
2025-10-11 06:47:58,left
2025-10-11 06:48:15,up
2025-10-11 06:48:32,right
2025-10-11 06:48:49,down
2025-10-11 06:49:06,left
2025-10-11 06:49:23,up
2025-10-11 06:49:40,right
2025-10-11 06:49:57,down
2025-10-11 06:50:14,left
2025-10-11 06:50:32,up
2025-10-11 06:50:49,right
2025-10-11 06:51:06,down
2025-10-11 06:51:23,left
2025-10-11 06:51:40,up
2025-10-11 06:51:57,right
2025-10-11 06:52:14,down
2025-10-11 06:52:31,left
2025-10-11 06:52:48,up
2025-10-11 06:53:05,right
2025-10-11 06:53:22,down
2025-10-11 06:53:39,left
2025-10-11 06:53:56,up
2025-10-11 06:54:13,right
2025-10-11 06:54:30,down
2025-10-11 06:54:47,left
