timestamp,direction
2025-10-11 06:45:17,right
2025-10-11 06:45:34,down
2025-10-11 06:45:51,left
2025-10-11 06:46:08,up
2025-10-11 06:46:25,right
2025-10-11 06:46:42,down
2025-10-11 06:46:59,left
2025-10-11 06:47:16,up
2025-10-11 06:47:33,right
2025-10-11 06:47:50,down
2025-10-11 06:48:07,left
2025-10-11 06:48:24,up
2025-10-11 06:48:41,right
2025-10-11 06:48:58,down
2025-10-11 06:49:15,left
2025-10-11 06:49:32,up
2025-10-11 06:49:49,right
2025-10-11 06:50:06,down
2025-10-11 06:50:23,left
2025-10-11 06:50:40,up
2025-10-11 06:50:58,right
2025-10-11 06:51:15,down
2025-10-11 06:51:32,left
2025-10-11 06:51:49,up
2025-10-11 06:52:06,right
2025-10-11 06:52:23,down
2025-10-11 06:52:40,left
2025-10-11 06:52:57,up
2025-10-11 06:53:14,right
2025-10-11 06:53:31,down
2025-10-11 06:53:48,left
2025-10-11 06:54:05,up
2025-10-11 06:54:22,right
2025-10-11 06:54:39,down
2025-10-11 06:54:56,left
