timestamp,direction
2025-10-11 06:45:19,right
2025-10-11 06:45:36,down
2025-10-11 06:45:53,left
2025-10-11 06:46:10,up
2025-10-11 06:46:27,right
2025-10-11 06:46:44,down
2025-10-11 06:47:01,left
2025-10-11 06:47:18,up
2025-10-11 06:47:35,right
2025-10-11 06:47:52,down
2025-10-11 06:48:09,left
2025-10-11 06:48:26,up
2025-10-11 06:48:43,right
2025-10-11 06:49:00,down
2025-10-11 06:49:17,left
2025-10-11 06:49:34,up
2025-10-11 06:49:51,right
2025-10-11 06:50:08,down
2025-10-11 06:50:25,left
2025-10-11 06:50:42,up
2025-10-11 06:50:59,right
2025-10-11 06:51:16,down
2025-10-11 06:51:33,left
2025-10-11 06:51:50,up
2025-10-11 06:52:07,right
2025-10-11 06:52:24,down
2025-10-11 06:52:41,left
2025-10-11 06:52:58,up
2025-10-11 06:53:15,right
2025-10-11 06:53:32,down
2025-10-11 06:53:49,left
2025-10-11 06:54:06,up
2025-10-11 06:54:23,right
2025-10-11 06:54:40,down
2025-10-11 06:54:57,left
