timestamp,direction
2025-10-11 06:34:40,down
2025-10-11 06:34:51,up
2025-10-11 06:35:04,left
2025-10-11 06:35:15,right
2025-10-11 06:35:27,down
2025-10-11 06:35:47,up
2025-10-11 06:36:10,left
2025-10-11 06:36:23,right
2025-10-11 06:36:38,down
2025-10-11 06:37:07,up
2025-10-11 06:37:36,left
2025-10-11 06:37:51,right
2025-10-11 06:38:10,down
2025-10-11 06:38:39,up
2025-10-11 06:39:08,left
2025-10-11 06:39:27,right
2025-10-11 06:39:44,down
2025-10-11 06:40:13,up
2025-10-11 06:40:42,left
2025-10-11 06:41:01,right
2025-10-11 06:41:15,down
2025-10-11 06:41:44,up
2025-10-11 06:42:13,left
2025-10-11 06:42:33,right
2025-10-11 06:42:52,up
2025-10-11 06:43:21,down
2025-10-11 06:43:50,left
2025-10-11 06:44:08,right
2025-10-11 06:44:27,up
