timestamp,direction
2025-10-11 06:45:14,right
2025-10-11 06:45:31,down
2025-10-11 06:45:48,left
2025-10-11 06:46:05,up
2025-10-11 06:46:22,right
2025-10-11 06:46:39,down
2025-10-11 06:46:56,left
2025-10-11 06:47:13,up
2025-10-11 06:47:30,right
2025-10-11 06:47:47,down
2025-10-11 06:48:04,left
2025-10-11 06:48:21,up
2025-10-11 06:48:38,right
2025-10-11 06:48:55,down
2025-10-11 06:49:12,left
2025-10-11 06:49:29,up
2025-10-11 06:49:46,right
2025-10-11 06:50:03,down
2025-10-11 06:50:20,left
2025-10-11 06:50:37,up
2025-10-11 06:50:54,right
2025-10-11 06:51:12,down
2025-10-11 06:51:29,left
2025-10-11 06:51:46,up
2025-10-11 06:52:03,right
2025-10-11 06:52:20,down
2025-10-11 06:52:37,left
2025-10-11 06:52:54,up
2025-10-11 06:53:11,right
2025-10-11 06:53:28,down
2025-10-11 06:53:45,left
2025-10-11 06:54:02,up
2025-10-11 06:54:19,right
2025-10-11 06:54:36,down
2025-10-11 06:54:53,left
