timestamp,vehicle_id,vehicle_type,direction,mode,wait_time_sec
2025-06-22 07:18:23,123725386758000,bus,up,priority,0
2025-06-22 07:18:24,123725384640192,truck,up,priority,0
2025-06-22 07:18:25,123725384640864,car,right,priority,0.85
2025-06-22 07:18:28,123725384640624,bike,down,priority,4.48
2025-06-22 07:18:29,123725384641104,bike,down,priority,0
2025-06-22 07:18:33,123725384640768,bike,left,priority,5.87
2025-06-22 07:18:36,123725384641008,car,right,priority,7.4
2025-06-22 07:18:36,123725384641440,truck,right,priority,1.69
2025-06-22 07:18:37,123725384641728,car,right,priority,0
2025-06-22 07:18:38,123725384640576,bus,right,priority,0.5
2025-06-22 07:18:45,123725384640528,bike,up,priority,11.59
2025-06-22 07:18:45,123725384641680,bus,up,priority,2.65
2025-06-22 07:18:46,123725384640720,bike,up,priority,10.1
2025-06-22 07:18:53,123725384641920,car,left,priority,9.48
2025-06-22 07:18:53,123725384641872,bike,left,priority,12.46
2025-06-22 07:18:53,123725384642208,truck,left,priority,7.17
2025-06-22 07:18:54,123725384641776,car,left,priority,6.54
2025-06-22 07:18:55,123725384642592,bus,left,priority,2.67
2025-06-22 07:19:04,123725384641968,truck,right,priority,18.17
2025-06-22 07:19:04,123725384642544,truck,right,priority,11.64
2025-06-22 07:19:04,123725384643168,bus,right,priority,3.66
2025-06-22 07:19:05,123725384642832,car,right,priority,9.13
2025-06-22 07:19:05,123725384642064,truck,right,priority,8.65
2025-06-22 07:19:06,123725384641056,truck,right,priority,1.77
2025-06-22 07:19:07,123725384643120,bike,right,priority,4.15
2025-06-22 07:19:11,123725384643648,bike,right,priority,0
2025-06-22 07:19:12,123725384643456,car,right,priority,0
2025-06-22 07:19:19,123725384643264,bus,down,priority,16.95
2025-06-22 07:19:21,123725384643696,car,down,priority,15.71
2025-06-22 07:19:23,123725384644560,truck,down,priority,0
2025-06-22 07:19:25,123725384642688,truck,up,priority,27.26
2025-06-22 07:19:25,123725384642976,truck,up,priority,24.23
2025-06-22 07:19:25,123725384644320,truck,up,priority,8.74
2025-06-22 07:19:27,123725384644704,truck,up,priority,0
2025-06-22 07:19:34,123725384643072,bike,left,priority,27.34
2025-06-22 07:19:35,123725384644032,bike,left,priority,22.93
2025-06-22 07:19:39,123725384644272,bike,right,priority,20.71
2025-06-22 07:19:39,123725384643936,bus,right,priority,21.83
2025-06-22 07:19:39,123725384645088,truck,right,priority,8.42
2025-06-22 07:19:40,123725384642160,car,right,priority,20.05
2025-06-22 07:19:41,123725384645136,bus,right,priority,7.2
2025-06-22 07:19:41,123725384644128,truck,right,priority,20.27
2025-06-22 07:19:41,123725384644368,bike,right,priority,16.72
2025-06-22 07:19:42,123725384644416,car,right,priority,10.33
2025-06-22 07:19:43,123725384644656,car,right,priority,14.99
2025-06-22 07:19:43,123725384645232,car,right,priority,9.06
2025-06-22 07:19:44,123725384644752,truck,right,priority,1.67
2025-06-22 07:19:44,123725384645520,car,right,priority,4.79
2025-06-22 07:19:51,123725384646048,car,right,priority,0
2025-06-22 07:19:52,123725384645952,bike,right,priority,0
2025-06-22 07:20:03,123725384645856,car,up,priority,28.37
2025-06-22 07:20:03,123725384643888,bike,up,priority,28.92
2025-06-22 07:20:03,123725384646288,bus,up,priority,16.76
2025-06-22 07:20:04,123725384642352,car,up,priority,22.37
2025-06-22 07:20:04,123725384643744,bus,up,priority,21.27
2025-06-22 07:20:05,123725384646144,truck,up,priority,12.26
2025-06-22 07:20:06,123725663389312,truck,up,priority,12.8
2025-06-22 07:20:06,123725384645280,bike,up,priority,8.4
2025-06-22 07:20:08,123725384745184,bus,up,priority,0
2025-06-22 07:20:10,123725384746048,bus,up,priority,0
2025-06-22 07:20:12,123725384646432,bus,up,priority,0
2025-06-22 07:20:16,123725384645568,car,up,priority,0
