timestamp,direction
2025-10-01 20:22:14,right
2025-10-01 20:22:24,up
2025-10-01 20:22:34,down
2025-10-01 20:22:44,left
2025-10-01 20:22:54,up
2025-10-01 20:23:04,right
2025-10-01 20:23:14,down
2025-10-01 20:23:24,left
2025-10-01 20:23:34,up
2025-10-01 20:23:44,right
2025-10-01 20:23:54,down
2025-10-01 20:24:04,left
2025-10-01 20:24:14,right
2025-10-01 20:24:24,up
2025-10-01 20:24:34,down
2025-10-01 20:24:44,left
2025-10-01 20:24:54,up
2025-10-01 20:25:04,right
2025-10-01 20:25:14,down
2025-10-01 20:25:24,left
2025-10-01 20:25:34,up
2025-10-01 20:25:44,down
2025-10-01 20:25:54,right
2025-10-01 20:26:04,left
2025-10-01 20:26:14,up
2025-10-01 20:26:24,down
2025-10-01 20:26:34,right
2025-10-01 20:26:44,left
2025-10-01 20:26:54,down
2025-10-01 20:27:04,up
