timestamp,direction
2025-10-01 20:22:20,down
2025-10-01 20:22:30,right
2025-10-01 20:22:40,up
2025-10-01 20:22:50,left
2025-10-01 20:23:00,down
2025-10-01 20:23:10,right
2025-10-01 20:23:20,up
2025-10-01 20:23:30,left
2025-10-01 20:23:40,down
2025-10-01 20:23:50,right
2025-10-01 20:24:00,up
2025-10-01 20:24:10,left
2025-10-01 20:24:20,down
2025-10-01 20:24:30,right
2025-10-01 20:24:40,up
2025-10-01 20:24:50,left
2025-10-01 20:25:00,down
2025-10-01 20:25:10,right
2025-10-01 20:25:20,up
2025-10-01 20:25:30,left
2025-10-01 20:25:40,down
2025-10-01 20:25:50,up
2025-10-01 20:26:00,right
2025-10-01 20:26:10,left
2025-10-01 20:26:20,up
2025-10-01 20:26:30,down
2025-10-01 20:26:40,right
2025-10-01 20:26:50,left
2025-10-01 20:27:00,up
2025-10-01 20:27:10,down
