timestamp,direction
2025-10-01 20:27:50,right
2025-10-01 20:28:06,down
2025-10-01 20:28:22,left
2025-10-01 20:28:38,up
2025-10-01 20:28:54,right
2025-10-01 20:29:10,down
2025-10-01 20:29:26,left
2025-10-01 20:29:42,up
2025-10-01 20:29:58,right
2025-10-01 20:30:14,down
2025-10-01 20:30:30,left
2025-10-01 20:30:46,up
2025-10-01 20:31:02,right
2025-10-01 20:31:18,down
2025-10-01 20:31:34,left
2025-10-01 20:31:50,up
2025-10-01 20:32:06,right
2025-10-01 20:32:22,down
2025-10-01 20:32:38,left
