timestamp,direction
2025-10-01 20:22:11,right
2025-10-01 20:22:21,left
2025-10-01 20:22:31,down
2025-10-01 20:22:41,up
2025-10-01 20:22:51,right
2025-10-01 20:23:01,left
2025-10-01 20:23:11,down
2025-10-01 20:23:21,up
2025-10-01 20:23:31,right
2025-10-01 20:23:41,down
2025-10-01 20:23:51,left
2025-10-01 20:24:01,up
2025-10-01 20:24:11,right
2025-10-01 20:24:21,down
2025-10-01 20:24:31,up
2025-10-01 20:24:41,left
2025-10-01 20:24:51,right
2025-10-01 20:25:01,down
2025-10-01 20:25:11,up
2025-10-01 20:25:21,left
2025-10-01 20:25:31,down
2025-10-01 20:25:41,right
2025-10-01 20:25:51,up
2025-10-01 20:26:01,left
2025-10-01 20:26:11,right
2025-10-01 20:26:21,down
2025-10-01 20:26:31,up
2025-10-01 20:26:41,left
2025-10-01 20:26:51,right
2025-10-01 20:27:01,up
