timestamp,direction
2025-10-10 08:49:29,right
2025-10-10 08:49:45,down
2025-10-10 08:50:01,left
2025-10-10 08:50:17,up
2025-10-10 08:50:33,right
2025-10-10 08:50:49,down
2025-10-10 08:51:05,left
2025-10-10 08:51:21,up
2025-10-10 08:51:37,right
2025-10-10 08:51:53,down
2025-10-10 08:52:09,left
2025-10-10 08:52:25,up
2025-10-10 08:52:41,right
2025-10-10 08:52:57,down
2025-10-10 08:53:13,left
2025-10-10 08:53:29,up
2025-10-10 08:53:45,right
2025-10-10 08:54:01,down
2025-10-10 08:54:17,left
2025-10-10 08:54:33,up
2025-10-10 08:54:49,right
2025-10-10 08:55:05,down
2025-10-10 08:55:21,left
2025-10-10 08:55:37,up
2025-10-10 08:55:53,right
2025-10-10 08:56:09,down
2025-10-10 08:56:25,left
2025-10-10 08:56:41,up
2025-10-10 08:56:57,right
2025-10-10 08:57:13,down
2025-10-10 08:57:29,left
2025-10-10 08:57:45,up
2025-10-10 08:58:01,right
2025-10-10 08:58:17,down
2025-10-10 08:58:33,left
2025-10-10 08:58:49,up
2025-10-10 08:59:05,right
2025-10-10 08:59:21,down
2025-10-10 08:59:37,left
2025-10-10 08:59:53,up
2025-10-10 09:00:09,right
2025-10-10 09:00:25,down
2025-10-10 09:00:41,left
2025-10-10 09:00:57,up
2025-10-10 09:01:13,right
2025-10-10 09:01:29,down
2025-10-10 09:01:45,left
2025-10-10 09:02:01,up
2025-10-10 09:02:17,right
2025-10-10 09:02:33,down
2025-10-10 09:02:49,left
2025-10-10 09:03:05,up
2025-10-10 09:03:21,right
2025-10-10 09:03:37,down
2025-10-10 09:03:53,left
2025-10-10 09:04:10,up
