timestamp,direction
2025-10-10 08:49:37,right
2025-10-10 08:49:53,down
2025-10-10 08:50:09,left
2025-10-10 08:50:25,up
2025-10-10 08:50:41,right
2025-10-10 08:50:57,down
2025-10-10 08:51:13,left
2025-10-10 08:51:29,up
2025-10-10 08:51:45,right
2025-10-10 08:52:01,down
2025-10-10 08:52:17,left
2025-10-10 08:52:33,up
2025-10-10 08:52:49,right
2025-10-10 08:53:05,down
2025-10-10 08:53:21,left
2025-10-10 08:53:37,up
2025-10-10 08:53:53,right
2025-10-10 08:54:09,down
2025-10-10 08:54:25,left
2025-10-10 08:54:41,up
2025-10-10 08:54:57,right
2025-10-10 08:55:13,down
2025-10-10 08:55:29,left
2025-10-10 08:55:45,up
2025-10-10 08:56:01,right
2025-10-10 08:56:17,down
2025-10-10 08:56:33,left
2025-10-10 08:56:49,up
2025-10-10 08:57:05,right
2025-10-10 08:57:21,down
2025-10-10 08:57:37,left
2025-10-10 08:57:53,up
2025-10-10 08:58:09,right
2025-10-10 08:58:25,down
2025-10-10 08:58:41,left
2025-10-10 08:58:57,up
2025-10-10 08:59:13,right
2025-10-10 08:59:29,down
2025-10-10 08:59:45,left
2025-10-10 09:00:01,up
2025-10-10 09:00:17,right
2025-10-10 09:00:33,down
2025-10-10 09:00:49,left
2025-10-10 09:01:05,up
2025-10-10 09:01:21,right
2025-10-10 09:01:37,down
2025-10-10 09:01:53,left
2025-10-10 09:02:09,up
2025-10-10 09:02:25,right
2025-10-10 09:02:41,down
2025-10-10 09:02:57,left
2025-10-10 09:03:13,up
2025-10-10 09:03:29,right
2025-10-10 09:03:45,down
2025-10-10 09:04:01,left
2025-10-10 09:04:17,up
